Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1017.25,5554.55,0.00,0.00,0.41,5.46,17.91,1716.66,0.42,2.27,42.87,95.84,0.00,1694.91,0.00,0.00,5.44,2093799.13,1.18,3.39
nvme0n1,104.00,7372.00,0.00,0.00,9.54,70.88,10753.00,1041980.00,0.00,0.00,0.67,96.90,0.00,0.00,0.00,0.00,0.00,0.00,8.24,100.00
nvme0n1,193.00,13500.00,0.00,0.00,5.17,69.95,11045.00,1060532.00,1.00,0.01,0.33,96.02,0.00,0.00,0.00,0.00,0.00,0.00,4.62,100.00
nvme0n1,103.00,6900.00,0.00,0.00,9.63,66.99,10848.00,1053136.00,1.00,0.01,0.35,97.08,0.00,0.00,0.00,0.00,0.00,0.00,4.84,100.00
nvme0n1,123.00,7140.00,0.00,0.00,8.00,58.05,10666.00,1034152.00,2.00,0.02,0.54,96.96,0.00,0.00,0.00,0.00,0.00,0.00,6.78,100.00
nvme0n1,106.00,6424.00,0.00,0.00,9.42,60.60,11041.00,1064228.00,0.00,0.00,0.43,96.39,0.00,0.00,0.00,0.00,0.00,0.00,5.74,100.00
nvme0n1,185.00,11608.00,0.00,0.00,5.23,62.75,11146.00,1073580.00,0.00,0.00,0.31,96.32,0.00,0.00,0.00,0.00,0.00,0.00,4.41,99.60
nvme0n1,1799.00,121828.00,0.00,0.00,0.52,67.72,6218.00,599784.00,0.00,0.00,0.53,96.46,0.00,0.00,0.00,0.00,0.00,0.00,4.24,100.00
nvme0n1,4221.00,269428.00,0.00,0.00,0.19,63.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4120.00,274956.00,0.00,0.00,0.19,66.74,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,100.00
nvme0n1,4138.00,263384.00,0.00,0.00,0.19,63.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4195.00,262536.00,0.00,0.00,0.19,62.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4180.00,268472.00,0.00,0.00,0.19,64.23,1.00,2048.00,0.00,0.00,1.00,2048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4173.00,268172.00,0.00,0.00,0.19,64.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4177.00,263140.00,0.00,0.00,0.19,63.00,2.00,16.00,2.00,50.00,2.50,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4160.00,267824.00,0.00,0.00,0.19,64.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
