Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1014.20,5281.89,0.00,0.00,0.41,5.21,15.01,1438.73,0.42,2.70,50.88,95.82,0.00,1697.08,0.00,0.00,5.44,2093799.13,1.18,3.27
nvme0n1,3951.00,259420.00,0.00,0.00,0.20,65.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3928.00,263516.00,0.00,0.00,0.20,67.09,2.00,12.00,1.00,33.33,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,3955.00,267056.00,0.00,0.00,0.20,67.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,3979.00,257856.00,0.00,0.00,0.20,64.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3957.00,259284.00,0.00,0.00,0.20,65.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3923.00,260584.00,0.00,0.00,0.20,66.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,3968.00,265176.00,0.00,0.00,0.20,66.83,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,100.00
nvme0n1,4061.00,263496.00,0.00,0.00,0.19,64.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4017.00,259064.00,0.00,0.00,0.19,64.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3907.00,259548.00,0.00,0.00,0.20,66.43,1.00,2048.00,0.00,0.00,0.00,2048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,3905.00,254132.00,0.00,0.00,0.20,65.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3914.00,256700.00,0.00,0.00,0.20,65.59,2.00,16.00,2.00,50.00,2.50,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,100.00
nvme0n1,3907.00,255044.00,0.00,0.00,0.20,65.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3967.00,257412.00,0.00,0.00,0.20,64.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3939.00,260088.00,0.00,0.00,0.20,66.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,395.00,26560.00,0.00,0.00,2.45,67.24,9825.00,891868.00,0.00,0.00,2.58,90.78,0.00,0.00,0.00,0.00,0.00,0.00,26.29,99.60
nvme0n1,119.00,8236.00,0.00,0.00,8.36,69.21,11755.00,1057136.00,2.00,0.02,0.23,89.93,0.00,0.00,0.00,0.00,0.00,0.00,3.66,100.00
nvme0n1,217.00,15588.00,0.00,0.00,4.56,71.83,11965.00,1080580.00,1.00,0.01,0.22,90.31,0.00,0.00,0.00,0.00,0.00,0.00,3.65,100.00
nvme0n1,147.00,9336.00,0.00,0.00,6.78,63.51,11804.00,1074652.00,0.00,0.00,0.23,91.04,0.00,0.00,0.00,0.00,0.00,0.00,3.75,100.00
nvme0n1,208.00,14876.00,0.00,0.00,4.66,71.52,11856.00,1078988.00,0.00,0.00,0.21,91.01,0.00,0.00,0.00,0.00,0.00,0.00,3.51,100.00
nvme0n1,152.00,10564.00,0.00,0.00,6.62,69.50,11572.00,1049220.00,1.00,0.01,0.40,90.67,0.00,0.00,0.00,0.00,0.00,0.00,5.68,100.00
nvme0n1,160.00,10296.00,0.00,0.00,6.18,64.35,11665.00,1057520.00,1.00,0.01,0.30,90.66,0.00,0.00,0.00,0.00,0.00,0.00,4.54,100.00
nvme0n1,139.00,9712.00,0.00,0.00,7.07,69.87,11857.00,1081124.00,1.00,0.01,0.25,91.18,0.00,0.00,0.00,0.00,0.00,0.00,3.91,100.00
nvme0n1,3665.00,244472.00,0.00,0.00,0.22,66.70,827.00,71616.00,0.00,0.00,0.19,86.60,0.00,0.00,0.00,0.00,0.00,0.00,0.96,100.00
nvme0n1,3944.00,265184.00,0.00,0.00,0.20,67.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4005.00,265632.00,0.00,0.00,0.19,66.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3941.00,262944.00,0.00,0.00,0.20,66.72,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3911.00,261920.00,0.00,0.00,0.20,66.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
