Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1007.70,4705.01,0.00,0.00,0.41,4.67,8.87,848.94,0.42,4.48,85.32,95.76,0.00,1701.68,0.00,0.00,5.44,2093799.13,1.17,3.02
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2048.00,0.00,0.00,2.00,2048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,1732.00,69820.00,0.00,0.00,0.23,40.31,467.00,38852.00,0.00,0.00,0.19,83.19,0.00,0.00,0.00,0.00,0.00,0.00,0.48,46.00
nvme0n1,4770.00,206380.00,0.00,0.00,0.17,43.27,339.00,27588.00,0.00,0.00,0.17,81.38,0.00,0.00,0.00,0.00,0.00,0.00,0.87,100.00
nvme0n1,4899.00,209412.00,0.00,0.00,0.17,42.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,100.00
nvme0n1,4935.00,216280.00,0.00,0.00,0.17,43.83,2.00,16.00,2.00,50.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,100.00
nvme0n1,4827.00,212560.00,0.00,0.00,0.17,44.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
nvme0n1,4841.00,214660.00,0.00,0.00,0.17,44.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
nvme0n1,4809.00,216356.00,0.00,0.00,0.17,44.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
nvme0n1,4891.00,210496.00,0.00,0.00,0.17,43.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,100.00
nvme0n1,4854.00,209876.00,0.00,0.00,0.17,43.24,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
nvme0n1,4907.00,206092.00,0.00,0.00,0.17,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,100.00
nvme0n1,4828.00,212212.00,0.00,0.00,0.17,43.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,100.00
nvme0n1,4880.00,208188.00,0.00,0.00,0.17,42.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
nvme0n1,4836.00,214260.00,0.00,0.00,0.17,44.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
nvme0n1,4757.00,218476.00,0.00,0.00,0.17,45.93,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,100.00
nvme0n1,4924.00,216296.00,0.00,0.00,0.17,43.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
nvme0n1,4858.00,216112.00,0.00,0.00,0.17,44.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
nvme0n1,4865.00,216904.00,0.00,0.00,0.17,44.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
nvme0n1,4911.00,219480.00,0.00,0.00,0.17,44.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
nvme0n1,4790.00,218088.00,0.00,0.00,0.17,45.53,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,100.00
nvme0n1,4821.00,212816.00,0.00,0.00,0.17,44.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
nvme0n1,4803.00,218060.00,0.00,0.00,0.17,45.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,100.00
