Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1015.52,5400.32,0.00,0.00,0.41,5.32,16.31,1563.13,0.42,2.49,46.92,95.81,0.00,1696.13,0.00,0.00,5.44,2093799.13,1.18,3.32
nvme0n1,108.00,7696.00,0.00,0.00,9.20,71.26,11514.00,1041632.00,2.00,0.02,0.26,90.47,0.00,0.00,0.00,0.00,0.00,0.00,3.94,100.00
nvme0n1,2166.00,146988.00,0.00,0.00,0.41,67.86,5449.00,494896.00,1.00,0.02,0.22,90.82,0.00,0.00,0.00,0.00,0.00,0.00,2.08,100.00
nvme0n1,3983.00,263680.00,0.00,0.00,0.19,66.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4024.00,266184.00,0.00,0.00,0.19,66.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3978.00,274720.00,0.00,0.00,0.20,69.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3993.00,273496.00,0.00,0.00,0.20,68.49,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,3959.00,268012.00,0.00,0.00,0.20,67.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4029.00,263288.00,0.00,0.00,0.19,65.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3966.00,263864.00,0.00,0.00,0.19,66.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3977.00,263720.00,0.00,0.00,0.19,66.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4027.00,263044.00,0.00,0.00,0.19,65.32,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4019.00,267424.00,0.00,0.00,0.19,66.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3897.00,265860.00,0.00,0.00,0.20,68.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3587.00,239860.00,0.00,0.00,0.21,66.87,1080.00,94664.00,0.00,0.00,0.19,87.65,0.00,0.00,0.00,0.00,0.00,0.00,0.97,100.00
nvme0n1,97.00,6548.00,0.00,0.00,10.15,67.51,11850.00,1042428.00,0.00,0.00,0.74,87.97,0.00,0.00,0.00,0.00,0.00,0.00,9.80,100.00
nvme0n1,141.00,7696.00,0.00,0.00,7.09,54.58,11764.00,1027160.00,1.00,0.01,0.30,87.31,0.00,0.00,0.00,0.00,0.00,0.00,4.57,100.00
nvme0n1,104.00,5664.00,0.00,0.00,9.54,54.46,11866.00,1047984.00,2.00,0.02,0.48,88.32,0.00,0.00,0.00,0.00,0.00,0.00,6.69,100.00
nvme0n1,3014.00,195400.00,0.00,0.00,0.27,64.83,2822.00,248944.00,0.00,0.00,0.50,88.22,0.00,0.00,0.00,0.00,0.00,0.00,2.23,100.00
nvme0n1,3938.00,264000.00,0.00,0.00,0.19,67.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3940.00,260720.00,0.00,0.00,0.19,66.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,3915.00,256672.00,0.00,0.00,0.19,65.56,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3997.00,259812.00,0.00,0.00,0.19,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,219.00,14228.00,0.00,0.00,4.46,64.97,11987.00,1039980.00,0.00,0.00,0.34,86.76,0.00,0.00,0.00,0.00,0.00,0.00,5.03,100.00
nvme0n1,2901.00,191940.00,0.00,0.00,0.29,66.16,3789.00,328144.00,0.00,0.00,0.17,86.60,0.00,0.00,0.00,0.00,0.00,0.00,1.50,100.00
nvme0n1,3925.00,261012.00,0.00,0.00,0.20,66.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3918.00,255960.00,0.00,0.00,0.20,65.33,3.00,2064.00,2.00,40.00,2.67,688.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3959.00,262568.00,0.00,0.00,0.19,66.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,1325.00,86016.00,0.00,0.00,0.69,64.92,8778.00,757448.00,1.00,0.01,0.24,86.29,0.00,0.00,0.00,0.00,0.00,0.00,3.04,100.00
nvme0n1,2600.00,171156.00,0.00,0.00,0.33,65.83,4432.00,383048.00,0.00,0.00,0.22,86.43,0.00,0.00,0.00,0.00,0.00,0.00,1.84,100.00
