Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1007.26,4665.69,0.00,0.00,0.41,4.63,8.38,802.63,0.42,4.73,90.16,95.80,0.00,1701.99,0.00,0.00,5.44,2093799.13,1.17,3.00
nvme0n1,4224.00,265840.00,0.00,0.00,0.19,62.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4230.00,260512.00,0.00,0.00,0.19,61.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4215.00,267928.00,0.00,0.00,0.19,63.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4220.00,269544.00,0.00,0.00,0.19,63.87,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4176.00,267456.00,0.00,0.00,0.19,64.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4167.00,267820.00,0.00,0.00,0.19,64.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,1531.00,98672.00,0.00,0.00,0.60,64.45,21073.00,2131868.00,2.00,0.01,1.21,101.17,0.00,0.00,0.00,0.00,0.00,0.00,26.39,100.00
nvme0n1,559.00,37116.00,0.00,0.00,1.73,66.40,28235.00,2856688.00,1.00,0.00,3.47,101.18,0.00,0.00,0.00,0.00,0.00,0.00,99.04,100.00
nvme0n1,537.00,32700.00,0.00,0.00,1.72,60.89,27977.00,2836180.00,31.00,0.11,3.47,101.38,0.00,0.00,0.00,0.00,0.00,0.00,98.02,100.00
nvme0n1,3818.00,245360.00,0.00,0.00,0.21,64.26,2664.00,266960.00,1.00,0.04,3.26,100.21,0.00,0.00,0.00,0.00,0.00,0.00,9.51,100.00
nvme0n1,4185.00,272352.00,0.00,0.00,0.19,65.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4225.00,262760.00,0.00,0.00,0.19,62.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4169.00,269728.00,0.00,0.00,0.19,64.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4244.00,264632.00,0.00,0.00,0.19,62.35,2.00,20.00,3.00,60.00,0.50,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4177.00,266624.00,0.00,0.00,0.19,63.83,26.00,104.00,0.00,0.00,0.08,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4213.00,262920.00,0.00,0.00,0.19,62.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4157.00,269296.00,0.00,0.00,0.19,64.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4246.00,263804.00,0.00,0.00,0.19,62.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4214.00,261024.00,0.00,0.00,0.19,61.94,2.00,12.00,1.00,33.33,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4180.00,264820.00,0.00,0.00,0.19,63.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4192.00,262756.00,0.00,0.00,0.19,62.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4201.00,268236.00,0.00,0.00,0.19,63.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4168.00,266332.00,0.00,0.00,0.19,63.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4162.00,261540.00,0.00,0.00,0.19,62.84,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4195.00,261228.00,0.00,0.00,0.19,62.27,1.00,2048.00,0.00,0.00,0.00,2048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4139.00,267032.00,0.00,0.00,0.19,64.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4168.00,263768.00,0.00,0.00,0.19,63.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4182.00,273908.00,0.00,0.00,0.19,65.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,100.00
nvme0n1,4170.00,268284.00,0.00,0.00,0.19,64.34,2.00,16.00,2.00,50.00,0.50,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
