Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1010.78,4976.21,0.00,0.00,0.41,4.92,11.74,1125.79,0.42,3.42,64.70,95.86,0.00,1699.52,0.00,0.00,5.44,2093799.13,1.17,3.14
nvme0n1,4140.00,267584.00,0.00,0.00,0.19,64.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4213.00,265668.00,0.00,0.00,0.19,63.06,2.00,12.00,1.00,33.33,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4284.00,272092.00,0.00,0.00,0.18,63.51,2.00,8.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4236.00,268388.00,0.00,0.00,0.18,63.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4275.00,265436.00,0.00,0.00,0.18,62.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4294.00,269644.00,0.00,0.00,0.18,62.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4243.00,269232.00,0.00,0.00,0.18,63.45,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4195.00,268108.00,0.00,0.00,0.19,63.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4195.00,265240.00,0.00,0.00,0.19,63.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4224.00,276216.00,0.00,0.00,0.18,65.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4167.00,274344.00,0.00,0.00,0.19,65.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4215.00,266220.00,0.00,0.00,0.19,63.16,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4155.00,273788.00,0.00,0.00,0.19,65.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4166.00,269388.00,0.00,0.00,0.19,64.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4206.00,271064.00,0.00,0.00,0.19,64.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4145.00,271908.00,0.00,0.00,0.19,65.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4132.00,264004.00,0.00,0.00,0.19,63.89,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4138.00,266180.00,0.00,0.00,0.19,64.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4180.00,264076.00,0.00,0.00,0.19,63.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4133.00,267400.00,0.00,0.00,0.19,64.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4141.00,266016.00,0.00,0.00,0.19,64.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4101.00,267948.00,0.00,0.00,0.19,65.34,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,2921.00,192544.00,0.00,0.00,0.28,65.92,3557.00,337460.00,0.00,0.00,0.41,94.87,0.00,0.00,0.00,0.00,0.00,0.00,2.27,100.00
nvme0n1,108.00,6488.00,0.00,0.00,9.22,60.07,11064.00,1045964.00,0.00,0.00,0.44,94.54,0.00,0.00,0.00,0.00,0.00,0.00,5.91,100.00
nvme0n1,106.00,7208.00,0.00,0.00,9.52,68.00,11264.00,1063908.00,0.00,0.00,0.31,94.45,0.00,0.00,0.00,0.00,0.00,0.00,4.46,100.00
nvme0n1,110.00,6856.00,0.00,0.00,8.95,62.33,11229.00,1061308.00,0.00,0.00,0.38,94.51,0.00,0.00,0.00,0.00,0.00,0.00,5.24,100.00
nvme0n1,220.00,15768.00,0.00,0.00,4.49,71.67,11061.00,1045416.00,4.00,0.04,0.28,94.51,0.00,0.00,0.00,0.00,0.00,0.00,4.08,100.00
nvme0n1,100.00,7248.00,0.00,0.00,9.84,72.48,11058.00,1042096.00,0.00,0.00,0.51,94.24,0.00,0.00,0.00,0.00,0.00,0.00,6.61,100.00
nvme0n1,187.00,12756.00,0.00,0.00,5.36,68.21,11415.00,1072532.00,2.00,0.02,0.25,93.96,0.00,0.00,0.00,0.00,0.00,0.00,3.84,100.00
