Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1009.16,4261.74,0.00,0.00,0.40,4.22,3.73,362.13,0.37,9.11,200.91,97.09,0.00,1716.96,0.00,0.00,5.44,2093799.13,1.16,2.16
nvme0n1,4076.00,264964.00,0.00,0.00,0.19,65.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4120.00,263724.00,0.00,0.00,0.19,64.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4103.00,262500.00,0.00,0.00,0.19,63.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4066.00,262616.00,0.00,0.00,0.19,64.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4021.00,259548.00,0.00,0.00,0.19,64.55,2.00,12.00,1.00,33.33,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4074.00,263120.00,0.00,0.00,0.19,64.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4031.00,267132.00,0.00,0.00,0.19,66.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4064.00,258888.00,0.00,0.00,0.19,63.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4064.00,259604.00,0.00,0.00,0.19,63.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4058.00,261040.00,0.00,0.00,0.19,64.33,2.00,12.00,1.00,33.33,2.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4095.00,262948.00,0.00,0.00,0.19,64.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4107.00,265960.00,0.00,0.00,0.19,64.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4076.00,262992.00,0.00,0.00,0.19,64.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4093.00,266764.00,0.00,0.00,0.19,65.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4011.00,262836.00,0.00,0.00,0.19,65.53,2.00,12.00,1.00,33.33,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4094.00,263520.00,0.00,0.00,0.19,64.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3990.00,266012.00,0.00,0.00,0.19,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3915.00,253492.00,0.00,0.00,0.20,64.75,523.00,36232.00,758.00,59.17,0.20,69.28,0.00,0.00,0.00,0.00,0.00,0.00,0.88,100.00
nvme0n1,153.00,10408.00,0.00,0.00,6.41,68.03,12093.00,1064080.00,352.00,2.83,0.48,87.99,0.00,0.00,0.00,0.00,0.00,0.00,6.75,100.00
nvme0n1,155.00,10228.00,0.00,0.00,6.43,65.99,11843.00,1052012.00,896.00,7.03,0.63,88.83,0.00,0.00,0.00,0.00,0.00,0.00,8.51,100.00
nvme0n1,138.00,9208.00,0.00,0.00,7.22,66.72,11944.00,1063668.00,0.00,0.00,1.82,89.05,0.00,0.00,0.00,0.00,0.00,0.00,22.79,100.00
nvme0n1,191.00,12920.00,0.00,0.00,5.17,67.64,11741.00,1047164.00,0.00,0.00,0.29,89.19,0.00,0.00,0.00,0.00,0.00,0.00,4.44,100.00
nvme0n1,187.00,12468.00,0.00,0.00,5.40,66.67,11996.00,1072060.00,1.00,0.01,0.27,89.37,0.00,0.00,0.00,0.00,0.00,0.00,4.28,100.00
nvme0n1,1117.00,76304.00,0.00,0.00,0.84,68.31,8577.00,756684.00,222.00,2.52,0.50,88.22,0.00,0.00,0.00,0.00,0.00,0.00,5.24,100.00
nvme0n1,4014.00,259688.00,0.00,0.00,0.19,64.70,10.00,1116.00,269.00,96.42,0.90,111.60,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3960.00,265288.00,0.00,0.00,0.19,66.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,4048.00,264820.00,0.00,0.00,0.19,65.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,4019.00,260932.00,0.00,0.00,0.19,64.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,100.00
nvme0n1,3999.00,262244.00,0.00,0.00,0.19,65.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
