Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1010.44,4394.41,0.00,0.00,0.40,4.35,5.14,495.30,0.40,7.26,146.03,96.34,0.00,1715.49,0.00,0.00,5.44,2093799.13,1.16,2.24
nvme0n1,233.00,13596.00,0.00,0.00,4.27,58.35,118.00,12360.00,0.00,0.00,4.75,104.75,0.00,0.00,0.00,0.00,0.00,0.00,1.56,100.40
nvme0n1,230.00,14536.00,0.00,0.00,4.30,63.20,321.00,33032.00,1.00,0.31,3.10,102.90,0.00,0.00,0.00,0.00,0.00,0.00,1.98,99.60
nvme0n1,229.00,14696.00,0.00,0.00,4.33,64.17,319.00,33096.00,0.00,0.00,3.13,103.75,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,228.00,14220.00,0.00,0.00,4.37,62.37,326.00,32764.00,1.00,0.31,3.06,100.50,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00
nvme0n1,231.00,14880.00,0.00,0.00,4.28,64.42,320.00,33176.00,0.00,0.00,3.13,103.67,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.40
nvme0n1,230.00,13732.00,0.00,0.00,4.34,59.70,321.00,33060.00,1.00,0.31,3.11,102.99,0.00,0.00,0.00,0.00,0.00,0.00,2.00,99.60
nvme0n1,230.00,14408.00,0.00,0.00,4.29,62.64,321.00,33160.00,0.00,0.00,3.12,103.30,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,230.00,16356.00,0.00,0.00,4.30,71.11,319.00,33140.00,0.00,0.00,3.13,103.89,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,229.00,13364.00,0.00,0.00,4.31,58.36,315.00,32784.00,3.00,0.94,3.17,104.08,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,233.00,13148.00,0.00,0.00,4.27,56.43,320.00,33160.00,0.00,0.00,3.12,103.62,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.40
nvme0n1,231.00,13408.00,0.00,0.00,4.31,58.04,314.00,33060.00,0.00,0.00,3.18,105.29,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,228.00,16988.00,0.00,0.00,4.34,74.51,316.00,33160.00,0.00,0.00,3.16,104.94,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,230.00,14336.00,0.00,0.00,4.28,62.33,331.00,33096.00,1.00,0.30,3.01,99.99,0.00,0.00,0.00,0.00,0.00,0.00,1.98,99.60
nvme0n1,228.00,14944.00,0.00,0.00,4.34,65.54,314.00,32712.00,1.00,0.32,3.18,104.18,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.40
nvme0n1,231.00,14292.00,0.00,0.00,4.30,61.87,318.00,33044.00,0.00,0.00,3.13,103.91,0.00,0.00,0.00,0.00,0.00,0.00,1.99,99.60
nvme0n1,230.00,15372.00,0.00,0.00,4.30,66.83,319.00,33212.00,0.00,0.00,3.14,104.11,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.40
nvme0n1,230.00,13972.00,0.00,0.00,4.27,60.75,320.00,33004.00,0.00,0.00,3.11,103.14,0.00,0.00,0.00,0.00,0.00,0.00,1.98,99.60
nvme0n1,230.00,13820.00,0.00,0.00,4.29,60.09,322.00,33172.00,0.00,0.00,3.11,103.02,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,229.00,15508.00,0.00,0.00,4.31,67.72,325.00,32736.00,1.00,0.31,3.07,100.73,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,231.00,13692.00,0.00,0.00,4.27,59.27,324.00,33204.00,0.00,0.00,3.09,102.48,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.40
nvme0n1,232.00,12920.00,0.00,0.00,4.29,55.69,314.00,33060.00,0.00,0.00,3.18,105.29,0.00,0.00,0.00,0.00,0.00,0.00,1.99,99.60
nvme0n1,232.00,12544.00,0.00,0.00,4.26,54.07,318.00,33132.00,1.00,0.31,3.14,104.19,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.40
nvme0n1,229.00,13716.00,0.00,0.00,4.30,59.90,331.00,33136.00,1.00,0.30,3.02,100.11,0.00,0.00,0.00,0.00,0.00,0.00,1.98,100.00
nvme0n1,234.00,15704.00,0.00,0.00,4.25,67.11,318.00,32784.00,2.00,0.62,3.14,103.09,0.00,0.00,0.00,0.00,0.00,0.00,2.00,99.60
nvme0n1,234.00,14684.00,0.00,0.00,4.22,62.75,315.00,33124.00,1.00,0.32,3.17,105.16,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,234.00,15112.00,0.00,0.00,4.25,64.58,325.00,33144.00,1.00,0.31,3.08,101.98,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.40
nvme0n1,235.00,15152.00,0.00,0.00,4.21,64.48,314.00,33064.00,0.00,0.00,3.18,105.30,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,234.00,14096.00,0.00,0.00,4.22,60.24,312.00,33200.00,0.00,0.00,3.21,106.41,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,234.00,16120.00,0.00,0.00,4.21,68.89,317.00,32932.00,2.00,0.63,3.15,103.89,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
