Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1011.74,5063.45,0.00,0.00,0.41,5.00,12.71,1217.00,0.42,3.17,59.88,95.77,0.00,1698.80,0.00,0.00,5.44,2093799.13,1.17,3.17
nvme0n1,4397.00,273280.00,0.00,0.00,0.18,62.15,1.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4415.00,280708.00,0.00,0.00,0.18,63.58,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4401.00,274712.00,0.00,0.00,0.18,62.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4356.00,275060.00,0.00,0.00,0.18,63.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4373.00,273764.00,0.00,0.00,0.18,62.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4417.00,272432.00,0.00,0.00,0.18,61.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4367.00,281560.00,0.00,0.00,0.18,64.47,3.00,2064.00,2.00,40.00,0.33,688.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4397.00,286968.00,0.00,0.00,0.18,65.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4381.00,274124.00,0.00,0.00,0.18,62.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4435.00,280872.00,0.00,0.00,0.18,63.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4392.00,281372.00,0.00,0.00,0.18,64.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4372.00,281996.00,0.00,0.00,0.18,64.50,2.00,12.00,1.00,33.33,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4433.00,279784.00,0.00,0.00,0.18,63.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4344.00,286568.00,0.00,0.00,0.18,65.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4448.00,285076.00,0.00,0.00,0.18,64.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4470.00,278432.00,0.00,0.00,0.17,62.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4392.00,278260.00,0.00,0.00,0.18,63.36,2.00,12.00,1.00,33.33,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4431.00,276624.00,0.00,0.00,0.18,62.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4393.00,275076.00,0.00,0.00,0.18,62.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4390.00,275500.00,0.00,0.00,0.18,62.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4302.00,281308.00,0.00,0.00,0.18,65.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4362.00,273080.00,0.00,0.00,0.18,62.60,2.00,12.00,1.00,33.33,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4398.00,275032.00,0.00,0.00,0.18,62.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4407.00,276948.00,0.00,0.00,0.18,62.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4399.00,274596.00,0.00,0.00,0.18,62.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3178.00,194868.00,0.00,0.00,0.26,61.32,9415.00,969944.00,0.00,0.00,0.23,103.02,0.00,0.00,0.00,0.00,0.00,0.00,2.99,100.00
nvme0n1,559.00,35120.00,0.00,0.00,1.72,62.83,27792.00,2854784.00,3.00,0.01,2.92,102.72,0.00,0.00,0.00,0.00,0.00,0.00,82.16,100.00
nvme0n1,579.00,34676.00,0.00,0.00,1.66,59.89,27815.00,2858648.00,1.00,0.00,3.51,102.77,0.00,0.00,0.00,0.00,0.00,0.00,98.69,100.00
nvme0n1,1991.00,125776.00,0.00,0.00,0.45,63.17,17033.00,1756392.00,1.00,0.01,3.49,103.12,0.00,0.00,0.00,0.00,0.00,0.00,60.38,100.00
