Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1011.02,4998.08,0.00,0.00,0.41,4.94,12.01,1149.78,0.42,3.35,63.30,95.78,0.00,1699.34,0.00,0.00,5.44,2093799.13,1.17,3.15
nvme0n1,4057.00,267852.00,0.00,0.00,0.19,66.02,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,781.00,52892.00,0.00,0.00,1.21,67.72,10457.00,902600.00,0.00,0.00,0.29,86.32,0.00,0.00,0.00,0.00,0.00,0.00,4.03,100.00
nvme0n1,1403.00,91756.00,0.00,0.00,0.66,65.40,7852.00,686244.00,2.00,0.03,0.26,87.40,0.00,0.00,0.00,0.00,0.00,0.00,2.94,100.00
nvme0n1,3301.00,212800.00,0.00,0.00,0.24,64.47,2151.00,181732.00,0.00,0.00,0.28,84.49,0.00,0.00,0.00,0.00,0.00,0.00,1.40,100.00
nvme0n1,3419.00,225340.00,0.00,0.00,0.24,65.91,1769.00,152780.00,0.00,0.00,0.57,86.37,0.00,0.00,0.00,0.00,0.00,0.00,1.83,100.00
nvme0n1,4023.00,263364.00,0.00,0.00,0.19,65.46,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3992.00,258944.00,0.00,0.00,0.19,64.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,3973.00,260544.00,0.00,0.00,0.19,65.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3971.00,257200.00,0.00,0.00,0.19,64.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3918.00,262260.00,0.00,0.00,0.20,66.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4007.00,265184.00,0.00,0.00,0.19,66.18,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4039.00,263836.00,0.00,0.00,0.19,65.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,895.00,60796.00,0.00,0.00,0.20,67.93,9989.00,870748.00,0.00,0.00,5.42,87.17,0.00,0.00,0.00,0.00,0.00,0.00,54.29,100.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,12725.00,1113132.00,0.00,0.00,15.19,87.48,0.00,0.00,0.00,0.00,0.00,0.00,193.32,100.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,2477.00,214988.00,0.00,0.00,17.18,86.79,0.00,0.00,0.00,0.00,0.00,0.00,42.54,21.60
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.80
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2048.00,0.00,0.00,2.00,2048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,2.00,12.00,1.00,33.33,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,1.20
nvme0n1,1603.00,102704.00,0.00,0.00,0.34,64.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,64.00
nvme0n1,3467.00,215436.00,0.00,0.00,0.23,62.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,100.00
