Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1014.65,5321.97,0.00,0.00,0.41,5.25,15.42,1477.84,0.42,2.63,49.58,95.84,0.00,1696.76,0.00,0.00,5.44,2093799.13,1.18,3.29
nvme0n1,4157.00,265264.00,0.00,0.00,0.19,63.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4193.00,262656.00,0.00,0.00,0.19,62.64,2.00,12.00,1.00,33.33,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4090.00,271548.00,0.00,0.00,0.19,66.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4159.00,263472.00,0.00,0.00,0.19,63.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4158.00,272216.00,0.00,0.00,0.19,65.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4176.00,266500.00,0.00,0.00,0.19,63.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4201.00,267368.00,0.00,0.00,0.18,63.64,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,669.00,42892.00,0.00,0.00,1.44,64.11,9877.00,953924.00,0.00,0.00,0.46,96.58,0.00,0.00,0.00,0.00,0.00,0.00,5.53,100.00
nvme0n1,110.00,7300.00,0.00,0.00,8.99,66.36,10942.00,1058188.00,1.00,0.01,1.30,96.71,0.00,0.00,0.00,0.00,0.00,0.00,15.18,99.60
nvme0n1,235.00,15972.00,0.00,0.00,4.22,67.97,10902.00,1056380.00,0.00,0.00,0.20,96.90,0.00,0.00,0.00,0.00,0.00,0.00,3.12,100.00
nvme0n1,171.00,11112.00,0.00,0.00,5.71,64.98,10972.00,1053532.00,1.00,0.01,0.22,96.02,0.00,0.00,0.00,0.00,0.00,0.00,3.35,100.00
nvme0n1,109.00,8620.00,0.00,0.00,9.24,79.08,10829.00,1041340.00,2.00,0.02,0.31,96.16,0.00,0.00,0.00,0.00,0.00,0.00,4.35,100.00
nvme0n1,211.00,12116.00,0.00,0.00,4.68,57.42,11160.00,1077188.00,1.00,0.01,0.37,96.52,0.00,0.00,0.00,0.00,0.00,0.00,5.14,100.00
nvme0n1,119.00,7432.00,0.00,0.00,8.24,62.45,10850.00,1055176.00,0.00,0.00,0.47,97.25,0.00,0.00,0.00,0.00,0.00,0.00,6.10,100.00
nvme0n1,190.00,12148.00,0.00,0.00,5.28,63.94,10942.00,1054092.00,0.00,0.00,0.30,96.33,0.00,0.00,0.00,0.00,0.00,0.00,4.27,100.00
nvme0n1,3938.00,249820.00,0.00,0.00,0.20,63.44,694.00,63136.00,0.00,0.00,0.17,90.97,0.00,0.00,0.00,0.00,0.00,0.00,0.91,100.00
nvme0n1,4194.00,264396.00,0.00,0.00,0.19,63.04,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4139.00,270588.00,0.00,0.00,0.19,65.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4245.00,265456.00,0.00,0.00,0.18,62.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4163.00,267424.00,0.00,0.00,0.19,64.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4191.00,269980.00,0.00,0.00,0.19,64.42,1.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4152.00,266700.00,0.00,0.00,0.19,64.23,2.00,12.00,1.00,33.33,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4109.00,270960.00,0.00,0.00,0.19,65.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
