Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1009.47,4289.39,0.00,0.00,0.40,4.25,4.02,389.94,0.38,8.69,186.49,96.97,0.00,1716.73,0.00,0.00,5.44,2093799.13,1.16,2.17
nvme0n1,235.00,14060.00,0.00,0.00,4.20,59.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,100.40
nvme0n1,234.00,15292.00,0.00,0.00,4.22,65.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,99.60
nvme0n1,235.00,14576.00,0.00,0.00,4.20,62.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,100.00
nvme0n1,235.00,14808.00,0.00,0.00,4.19,63.01,2.00,12.00,1.00,33.33,4.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00
nvme0n1,235.00,14844.00,0.00,0.00,4.25,63.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.40
nvme0n1,235.00,14840.00,0.00,0.00,4.24,63.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00
nvme0n1,235.00,12804.00,0.00,0.00,4.19,54.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,100.00
nvme0n1,235.00,14600.00,0.00,0.00,4.34,62.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,100.00
nvme0n1,234.00,14568.00,0.00,0.00,4.21,62.26,2.00,12.00,1.00,33.33,4.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,99.60
nvme0n1,235.00,16128.00,0.00,0.00,4.28,68.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,100.00
nvme0n1,235.00,14248.00,0.00,0.00,4.23,60.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,100.00
nvme0n1,233.00,16024.00,0.00,0.00,4.34,68.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,100.00
nvme0n1,236.00,14496.00,0.00,0.00,4.26,61.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,100.40
nvme0n1,234.00,16056.00,0.00,0.00,4.28,68.62,2.00,12.00,1.00,33.33,4.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,99.60
nvme0n1,235.00,15348.00,0.00,0.00,4.24,65.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.40
nvme0n1,234.00,14560.00,0.00,0.00,4.28,62.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00
nvme0n1,235.00,14404.00,0.00,0.00,4.24,61.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00
nvme0n1,234.00,15388.00,0.00,0.00,4.21,65.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,99.60
nvme0n1,235.00,14360.00,0.00,0.00,4.23,61.11,2.00,12.00,1.00,33.33,4.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,100.00
nvme0n1,235.00,14108.00,0.00,0.00,4.27,60.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00
nvme0n1,234.00,14596.00,0.00,0.00,4.25,62.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,100.00
nvme0n1,233.00,15748.00,0.00,0.00,4.25,67.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,99.60
nvme0n1,236.00,13472.00,0.00,0.00,4.27,57.08,90.00,9040.00,0.00,0.00,5.47,100.44,0.00,0.00,0.00,0.00,0.00,0.00,1.50,100.80
nvme0n1,229.00,15264.00,0.00,0.00,4.30,66.66,333.00,32804.00,1.00,0.30,2.99,98.51,0.00,0.00,0.00,0.00,0.00,0.00,1.99,99.60
nvme0n1,235.00,13828.00,0.00,0.00,4.20,58.84,334.00,33164.00,0.00,0.00,2.99,99.29,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.40
nvme0n1,234.00,15068.00,0.00,0.00,4.29,64.39,339.00,33164.00,0.00,0.00,2.95,97.83,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00
nvme0n1,234.00,14468.00,0.00,0.00,4.24,61.83,336.00,33044.00,0.00,0.00,2.96,98.35,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,234.00,15836.00,0.00,0.00,4.29,67.68,334.00,33136.00,0.00,0.00,2.99,99.21,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00
nvme0n1,235.00,13804.00,0.00,0.00,4.24,58.74,332.00,32916.00,1.00,0.30,3.00,99.14,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
