Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1014.25,5286.94,0.00,0.00,0.41,5.21,15.09,1446.03,0.42,2.68,50.61,95.80,0.00,1697.03,0.00,0.00,5.44,2093799.13,1.18,3.27
nvme0n1,3774.00,251456.00,0.00,0.00,0.20,66.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,3840.00,252640.00,0.00,0.00,0.20,65.79,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3861.00,256192.00,0.00,0.00,0.20,66.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3859.00,257280.00,0.00,0.00,0.20,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3874.00,257936.00,0.00,0.00,0.20,66.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,2262.00,150448.00,0.00,0.00,0.38,66.51,5445.00,479148.00,0.00,0.00,0.33,88.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67,100.00
nvme0n1,194.00,13692.00,0.00,0.00,5.07,70.58,12110.00,1066420.00,1.00,0.01,0.27,88.06,0.00,0.00,0.00,0.00,0.00,0.00,4.27,100.00
nvme0n1,130.00,7972.00,0.00,0.00,7.56,61.32,12047.00,1060388.00,1.00,0.01,0.40,88.02,0.00,0.00,0.00,0.00,0.00,0.00,5.75,100.00
nvme0n1,364.00,23968.00,0.00,0.00,2.73,65.85,11118.00,978952.00,0.00,0.00,0.31,88.05,0.00,0.00,0.00,0.00,0.00,0.00,4.41,100.00
nvme0n1,3924.00,257048.00,0.00,0.00,0.20,65.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3881.00,261144.00,0.00,0.00,0.20,67.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3943.00,260628.00,0.00,0.00,0.19,66.10,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3967.00,265700.00,0.00,0.00,0.19,66.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3975.00,262296.00,0.00,0.00,0.19,65.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,792.00,54648.00,0.00,0.00,1.20,69.00,10064.00,869152.00,0.00,0.00,0.28,86.36,0.00,0.00,0.00,0.00,0.00,0.00,3.75,100.00
nvme0n1,1820.00,116820.00,0.00,0.00,0.49,64.19,6398.00,555432.00,0.00,0.00,2.20,86.81,0.00,0.00,0.00,0.00,0.00,0.00,14.96,99.20
nvme0n1,4013.00,257852.00,0.00,0.00,0.19,64.25,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3918.00,257548.00,0.00,0.00,0.19,65.73,1.00,2048.00,0.00,0.00,1.00,2048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3976.00,262704.00,0.00,0.00,0.19,66.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3952.00,257628.00,0.00,0.00,0.19,65.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3919.00,249764.00,0.00,0.00,0.19,63.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,4020.00,259780.00,0.00,0.00,0.19,64.62,2.00,16.00,2.00,50.00,2.50,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3944.00,261432.00,0.00,0.00,0.19,66.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,1289.00,85688.00,0.00,0.00,0.71,66.48,8937.00,781892.00,1.00,0.01,0.30,87.49,0.00,0.00,0.00,0.00,0.00,0.00,3.63,100.00
nvme0n1,190.00,11468.00,0.00,0.00,5.23,60.36,11979.00,1055792.00,1.00,0.01,0.22,88.14,0.00,0.00,0.00,0.00,0.00,0.00,3.58,100.00
nvme0n1,2541.00,168976.00,0.00,0.00,0.34,66.50,3890.00,341748.00,0.00,0.00,0.87,87.85,0.00,0.00,0.00,0.00,0.00,0.00,4.23,100.00
nvme0n1,850.00,57040.00,0.00,0.00,0.20,67.11,2677.00,229728.00,1.00,0.04,1.22,85.82,0.00,0.00,0.00,0.00,0.00,0.00,3.43,41.20
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
