Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1015.92,5435.50,0.00,0.00,0.41,5.35,16.64,1594.76,0.42,2.44,46.06,95.84,0.00,1695.86,0.00,0.00,5.44,2093799.13,1.18,3.33
nvme0n1,4223.00,267304.00,0.00,0.00,0.18,63.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4253.00,263564.00,0.00,0.00,0.18,61.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4213.00,264848.00,0.00,0.00,0.18,62.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4193.00,265080.00,0.00,0.00,0.19,63.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4129.00,269360.00,0.00,0.00,0.19,65.24,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4071.00,266928.00,0.00,0.00,0.19,65.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4205.00,264944.00,0.00,0.00,0.19,63.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,1516.00,99304.00,0.00,0.00,0.61,65.50,7515.00,728280.00,0.00,0.00,0.33,96.91,0.00,0.00,0.00,0.00,0.00,0.00,3.40,100.00
nvme0n1,123.00,7288.00,0.00,0.00,8.00,59.25,10911.00,1056668.00,0.00,0.00,0.24,96.84,0.00,0.00,0.00,0.00,0.00,0.00,3.57,100.00
nvme0n1,171.00,11920.00,0.00,0.00,5.74,69.71,10907.00,1056964.00,1.00,0.01,0.29,96.91,0.00,0.00,0.00,0.00,0.00,0.00,4.12,98.80
nvme0n1,120.00,8552.00,0.00,0.00,8.31,71.27,10958.00,1064400.00,1.00,0.01,0.47,97.13,0.00,0.00,0.00,0.00,0.00,0.00,6.15,100.00
nvme0n1,108.00,7416.00,0.00,0.00,9.19,68.67,10761.00,1048372.00,0.00,0.00,0.32,97.42,0.00,0.00,0.00,0.00,0.00,0.00,4.47,100.00
nvme0n1,166.00,10204.00,0.00,0.00,5.86,61.47,10778.00,1046164.00,0.00,0.00,0.35,97.06,0.00,0.00,0.00,0.00,0.00,0.00,4.73,100.00
nvme0n1,114.00,6312.00,0.00,0.00,8.97,55.37,10947.00,1066520.00,0.00,0.00,0.33,97.43,0.00,0.00,0.00,0.00,0.00,0.00,4.61,100.00
nvme0n1,140.00,9248.00,0.00,0.00,7.07,66.06,10881.00,1057016.00,1.00,0.01,0.33,97.14,0.00,0.00,0.00,0.00,0.00,0.00,4.57,100.00
nvme0n1,3326.00,216144.00,0.00,0.00,0.25,64.99,2037.00,197084.00,0.00,0.00,0.29,96.75,0.00,0.00,0.00,0.00,0.00,0.00,1.42,100.00
nvme0n1,4170.00,263256.00,0.00,0.00,0.19,63.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4196.00,268016.00,0.00,0.00,0.19,63.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4164.00,275508.00,0.00,0.00,0.19,66.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4152.00,269836.00,0.00,0.00,0.19,64.99,2.00,12.00,1.00,33.33,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4187.00,268636.00,0.00,0.00,0.19,64.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4163.00,267480.00,0.00,0.00,0.19,64.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4213.00,266356.00,0.00,0.00,0.18,63.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4220.00,268232.00,0.00,0.00,0.19,63.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4197.00,272160.00,0.00,0.00,0.19,64.85,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4197.00,272264.00,0.00,0.00,0.19,64.87,1.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
