Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1010.66,4414.21,0.00,0.00,0.40,4.37,5.36,517.47,0.40,7.01,140.16,96.54,0.00,1715.31,0.00,0.00,5.44,2093799.13,1.16,2.25
nvme0n1,4268.00,273460.00,0.00,0.00,0.18,64.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4281.00,264728.00,0.00,0.00,0.18,61.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4236.00,268304.00,0.00,0.00,0.18,63.34,2.00,12.00,1.00,33.33,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4171.00,272796.00,0.00,0.00,0.19,65.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4177.00,267140.00,0.00,0.00,0.19,63.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4174.00,265148.00,0.00,0.00,0.19,63.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4177.00,266640.00,0.00,0.00,0.19,63.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4241.00,264820.00,0.00,0.00,0.18,62.44,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4215.00,258948.00,0.00,0.00,0.18,61.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4217.00,263080.00,0.00,0.00,0.18,62.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,745.00,43832.00,0.00,0.00,1.28,58.83,28286.00,2764376.00,29.00,0.10,1.61,97.73,0.00,0.00,0.00,0.00,0.00,0.00,46.54,100.00
nvme0n1,556.00,35464.00,0.00,0.00,1.73,63.78,29402.00,2847328.00,126.00,0.43,3.24,96.84,0.00,0.00,0.00,0.00,0.00,0.00,96.21,100.00
nvme0n1,275.00,17624.00,0.00,0.00,3.63,64.09,17574.00,1714468.00,441.00,2.45,3.60,97.56,0.00,0.00,0.00,0.00,0.00,0.00,64.20,100.00
nvme0n1,89.00,6748.00,0.00,0.00,11.20,75.82,10734.00,1040548.00,0.00,0.00,0.27,96.94,0.00,0.00,0.00,0.00,0.00,0.00,3.92,100.00
nvme0n1,3644.00,222732.00,0.00,0.00,0.23,61.12,1624.00,132416.00,371.00,18.60,0.25,81.54,0.00,0.00,0.00,0.00,0.00,0.00,1.23,100.00
nvme0n1,4223.00,267540.00,0.00,0.00,0.18,63.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4173.00,264192.00,0.00,0.00,0.19,63.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4168.00,259956.00,0.00,0.00,0.19,62.37,2.00,28.00,5.00,71.43,2.50,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4206.00,270148.00,0.00,0.00,0.19,64.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4215.00,269596.00,0.00,0.00,0.19,63.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4213.00,264684.00,0.00,0.00,0.19,62.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4171.00,264496.00,0.00,0.00,0.19,63.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4191.00,266228.00,0.00,0.00,0.19,63.52,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4205.00,268284.00,0.00,0.00,0.19,63.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4205.00,268340.00,0.00,0.00,0.19,63.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4206.00,263612.00,0.00,0.00,0.19,62.68,1.00,2048.00,0.00,0.00,0.00,2048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4150.00,260860.00,0.00,0.00,0.19,62.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4186.00,272980.00,0.00,0.00,0.19,65.21,2.00,16.00,2.00,50.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4233.00,271500.00,0.00,0.00,0.19,64.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
