Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1017.02,5534.89,0.00,0.00,0.41,5.44,17.76,1701.14,0.42,2.29,43.22,95.80,0.00,1695.04,0.00,0.00,5.44,2093799.13,1.18,3.38
nvme0n1,4350.00,272480.00,0.00,0.00,0.18,62.64,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4291.00,271204.00,0.00,0.00,0.18,63.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4271.00,280720.00,0.00,0.00,0.18,65.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4396.00,271412.00,0.00,0.00,0.18,61.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4300.00,273264.00,0.00,0.00,0.18,63.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4267.00,269876.00,0.00,0.00,0.18,63.25,2.00,12.00,1.00,33.33,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4195.00,273244.00,0.00,0.00,0.19,65.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4206.00,264616.00,0.00,0.00,0.19,62.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4291.00,268248.00,0.00,0.00,0.18,62.51,1.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4296.00,278516.00,0.00,0.00,0.18,64.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4335.00,269572.00,0.00,0.00,0.18,62.19,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4321.00,275680.00,0.00,0.00,0.18,63.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4294.00,273224.00,0.00,0.00,0.18,63.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4300.00,274304.00,0.00,0.00,0.18,63.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4309.00,272112.00,0.00,0.00,0.18,63.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4314.00,274892.00,0.00,0.00,0.18,63.72,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4363.00,279796.00,0.00,0.00,0.18,64.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4324.00,277492.00,0.00,0.00,0.18,64.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4331.00,277424.00,0.00,0.00,0.18,64.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4281.00,274580.00,0.00,0.00,0.18,64.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4372.00,265868.00,0.00,0.00,0.18,60.81,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4278.00,268136.00,0.00,0.00,0.18,62.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4300.00,274008.00,0.00,0.00,0.18,63.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,2438.00,155564.00,0.00,0.00,0.36,63.81,14442.00,1462896.00,0.00,0.00,0.44,101.29,0.00,0.00,0.00,0.00,0.00,0.00,7.22,100.00
nvme0n1,563.00,33408.00,0.00,0.00,1.71,59.34,28252.00,2853900.00,0.00,0.00,3.29,101.02,0.00,0.00,0.00,0.00,0.00,0.00,93.98,100.00
nvme0n1,545.00,36664.00,0.00,0.00,1.77,67.27,28109.00,2842424.00,2.00,0.01,3.45,101.12,0.00,0.00,0.00,0.00,0.00,0.00,97.94,100.00
nvme0n1,2826.00,167892.00,0.00,0.00,0.30,59.41,11485.00,1157392.00,0.00,0.00,3.43,100.77,0.00,0.00,0.00,0.00,0.00,0.00,40.23,100.00
nvme0n1,4277.00,286036.00,0.00,0.00,0.18,66.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4323.00,275820.00,0.00,0.00,0.18,63.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
