Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1018.29,5648.69,0.00,0.00,0.41,5.55,18.93,1813.24,0.42,2.15,40.61,95.77,0.00,1694.14,0.00,0.00,5.44,2093799.13,1.18,3.43
nvme0n1,4362.00,275412.00,0.00,0.00,0.18,63.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4360.00,274364.00,0.00,0.00,0.18,62.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3044.00,195516.00,0.00,0.00,0.28,64.23,9729.00,1003408.00,1.00,0.01,0.24,103.14,0.00,0.00,0.00,0.00,0.00,0.00,3.16,100.00
nvme0n1,573.00,33548.00,0.00,0.00,1.68,58.55,27663.00,2852532.00,1.00,0.00,2.94,103.12,0.00,0.00,0.00,0.00,0.00,0.00,82.29,100.00
nvme0n1,555.00,36600.00,0.00,0.00,1.74,65.95,27634.00,2840656.00,2.00,0.01,3.53,102.80,0.00,0.00,0.00,0.00,0.00,0.00,98.57,100.00
nvme0n1,2144.00,137464.00,0.00,0.00,0.42,64.12,16044.00,1651272.00,0.00,0.00,3.48,102.92,0.00,0.00,0.00,0.00,0.00,0.00,56.76,100.00
nvme0n1,4381.00,274100.00,0.00,0.00,0.18,62.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4337.00,274260.00,0.00,0.00,0.18,63.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4355.00,272964.00,0.00,0.00,0.18,62.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4341.00,265548.00,0.00,0.00,0.18,61.17,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4267.00,273740.00,0.00,0.00,0.18,64.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4328.00,267880.00,0.00,0.00,0.18,61.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4359.00,271536.00,0.00,0.00,0.18,62.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4307.00,272192.00,0.00,0.00,0.18,63.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4313.00,278768.00,0.00,0.00,0.18,64.63,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4354.00,268760.00,0.00,0.00,0.18,61.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4311.00,267512.00,0.00,0.00,0.18,62.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4375.00,267424.00,0.00,0.00,0.18,61.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4274.00,275884.00,0.00,0.00,0.18,64.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4215.00,273252.00,0.00,0.00,0.19,64.83,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4287.00,274704.00,0.00,0.00,0.18,64.08,1.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4333.00,280664.00,0.00,0.00,0.18,64.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4435.00,269712.00,0.00,0.00,0.18,60.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4358.00,276492.00,0.00,0.00,0.18,63.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4338.00,278256.00,0.00,0.00,0.18,64.14,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4352.00,272904.00,0.00,0.00,0.18,62.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4298.00,274048.00,0.00,0.00,0.18,63.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4286.00,280088.00,0.00,0.00,0.18,65.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4313.00,277072.00,0.00,0.00,0.18,64.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
