Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1008.62,4783.89,0.00,0.00,0.41,4.74,9.63,922.58,0.42,4.14,78.64,95.80,0.00,1701.05,0.00,0.00,5.44,2093799.13,1.17,3.05
nvme0n1,4179.00,265976.00,0.00,0.00,0.19,63.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,1628.00,104796.00,0.00,0.00,0.56,64.37,20106.00,2033120.00,3.00,0.01,1.13,101.12,0.00,0.00,0.00,0.00,0.00,0.00,23.55,100.00
nvme0n1,552.00,35668.00,0.00,0.00,1.75,64.62,28110.00,2852352.00,3.00,0.01,3.49,101.47,0.00,0.00,0.00,0.00,0.00,0.00,99.01,100.00
nvme0n1,534.00,38492.00,0.00,0.00,1.81,72.08,28188.00,2850760.00,5.00,0.02,3.50,101.13,0.00,0.00,0.00,0.00,0.00,0.00,99.52,100.00
nvme0n1,3751.00,235384.00,0.00,0.00,0.22,62.75,3440.00,346240.00,0.00,0.00,3.40,100.65,0.00,0.00,0.00,0.00,0.00,0.00,12.49,100.00
nvme0n1,4142.00,264308.00,0.00,0.00,0.19,63.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4153.00,264916.00,0.00,0.00,0.19,63.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4185.00,263408.00,0.00,0.00,0.19,62.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4156.00,263652.00,0.00,0.00,0.19,63.44,3.00,2064.00,2.00,40.00,0.67,688.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4172.00,259772.00,0.00,0.00,0.19,62.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4153.00,267792.00,0.00,0.00,0.19,64.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4168.00,261524.00,0.00,0.00,0.19,62.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4132.00,259508.00,0.00,0.00,0.19,62.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4152.00,265944.00,0.00,0.00,0.19,64.05,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4162.00,261164.00,0.00,0.00,0.19,62.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4165.00,264736.00,0.00,0.00,0.19,63.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4176.00,262944.00,0.00,0.00,0.19,62.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4165.00,260976.00,0.00,0.00,0.19,62.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4156.00,257600.00,0.00,0.00,0.19,61.98,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4110.00,262076.00,0.00,0.00,0.19,63.77,5.00,20.00,0.00,0.00,0.20,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4158.00,258232.00,0.00,0.00,0.19,62.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4123.00,261040.00,0.00,0.00,0.19,63.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4114.00,264052.00,0.00,0.00,0.19,64.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4117.00,259712.00,0.00,0.00,0.19,63.08,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4144.00,257644.00,0.00,0.00,0.19,62.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4157.00,263160.00,0.00,0.00,0.19,63.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4097.00,268960.00,0.00,0.00,0.19,65.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,100.00
nvme0n1,4119.00,262872.00,0.00,0.00,0.19,63.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4119.00,271596.00,0.00,0.00,0.19,65.94,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,100.00
