Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1009.53,4864.27,0.00,0.00,0.41,4.82,10.50,1006.76,0.42,3.81,72.22,95.87,0.00,1700.42,0.00,0.00,5.44,2093799.13,1.17,3.09
nvme0n1,4198.00,279616.00,0.00,0.00,0.18,66.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4331.00,278348.00,0.00,0.00,0.18,64.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4278.00,273836.00,0.00,0.00,0.18,64.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4221.00,270596.00,0.00,0.00,0.18,64.11,8.00,36.00,1.00,11.11,0.62,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4264.00,276772.00,0.00,0.00,0.18,64.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4220.00,274128.00,0.00,0.00,0.18,64.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4220.00,279364.00,0.00,0.00,0.18,66.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4243.00,277812.00,0.00,0.00,0.18,65.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,2641.00,177572.00,0.00,0.00,0.32,67.24,4182.00,395160.00,2.00,0.05,0.88,94.49,0.00,0.00,0.00,0.00,0.00,0.00,4.52,100.00
nvme0n1,194.00,13460.00,0.00,0.00,5.08,69.38,11404.00,1067860.00,1.00,0.01,0.25,93.64,0.00,0.00,0.00,0.00,0.00,0.00,3.81,100.00
nvme0n1,133.00,7768.00,0.00,0.00,7.47,58.41,11289.00,1065556.00,2.00,0.02,1.28,94.39,0.00,0.00,0.00,0.00,0.00,0.00,15.39,99.60
nvme0n1,103.00,6528.00,0.00,0.00,9.65,63.38,11020.00,1039252.00,1.00,0.01,2.33,94.31,0.00,0.00,0.00,0.00,0.00,0.00,26.68,100.40
nvme0n1,108.00,7380.00,0.00,0.00,9.17,68.33,11309.00,1064008.00,1.00,0.01,0.30,94.09,0.00,0.00,0.00,0.00,0.00,0.00,4.33,100.00
