Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1009.33,4846.67,0.00,0.00,0.41,4.80,10.35,992.00,0.42,3.86,73.28,95.84,0.00,1700.55,0.00,0.00,5.44,2093799.13,1.17,3.08
nvme0n1,4350.00,275676.00,0.00,0.00,0.18,63.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4392.00,275024.00,0.00,0.00,0.18,62.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4403.00,283344.00,0.00,0.00,0.18,64.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4410.00,275120.00,0.00,0.00,0.18,62.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4333.00,283592.00,0.00,0.00,0.18,65.45,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4416.00,280148.00,0.00,0.00,0.18,63.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4374.00,272272.00,0.00,0.00,0.18,62.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4378.00,280740.00,0.00,0.00,0.18,64.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4356.00,275632.00,0.00,0.00,0.18,63.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4314.00,267032.00,0.00,0.00,0.18,61.90,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4296.00,268340.00,0.00,0.00,0.18,62.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4286.00,276896.00,0.00,0.00,0.18,64.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4361.00,272612.00,0.00,0.00,0.18,62.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4349.00,266676.00,0.00,0.00,0.18,61.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4322.00,273816.00,0.00,0.00,0.18,63.35,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4285.00,279552.00,0.00,0.00,0.18,65.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4310.00,280268.00,0.00,0.00,0.18,65.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4330.00,273772.00,0.00,0.00,0.18,63.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4345.00,270968.00,0.00,0.00,0.18,62.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4328.00,275072.00,0.00,0.00,0.18,63.56,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4324.00,277696.00,0.00,0.00,0.18,64.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4342.00,271836.00,0.00,0.00,0.18,62.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,890.00,54464.00,0.00,0.00,1.06,61.20,9033.00,891372.00,0.00,0.00,0.33,98.68,0.00,0.00,0.00,0.00,0.00,0.00,3.92,100.00
nvme0n1,164.00,10348.00,0.00,0.00,6.07,63.10,10676.00,1046432.00,0.00,0.00,0.44,98.02,0.00,0.00,0.00,0.00,0.00,0.00,5.71,100.00
nvme0n1,147.00,9704.00,0.00,0.00,6.75,66.01,10660.00,1052532.00,3.00,0.03,0.55,98.74,0.00,0.00,0.00,0.00,0.00,0.00,6.86,99.60
nvme0n1,111.00,5948.00,0.00,0.00,8.86,53.59,10706.00,1054164.00,2.00,0.02,0.43,98.46,0.00,0.00,0.00,0.00,0.00,0.00,5.54,99.60
nvme0n1,100.00,6148.00,0.00,0.00,10.01,61.48,10673.00,1052776.00,2.00,0.02,0.40,98.64,0.00,0.00,0.00,0.00,0.00,0.00,5.28,100.40
nvme0n1,153.00,8204.00,0.00,0.00,6.42,53.62,10846.00,1067820.00,2.00,0.02,0.33,98.45,0.00,0.00,0.00,0.00,0.00,0.00,4.54,100.00
nvme0n1,122.00,6968.00,0.00,0.00,8.12,57.11,10759.00,1054568.00,0.00,0.00,0.36,98.02,0.00,0.00,0.00,0.00,0.00,0.00,4.90,100.00
