Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1013.61,5229.71,0.00,0.00,0.41,5.16,14.50,1388.80,0.42,2.79,52.63,95.78,0.00,1697.49,0.00,0.00,5.44,2093799.13,1.18,3.25
nvme0n1,3936.00,264152.00,0.00,0.00,0.19,67.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3958.00,260756.00,0.00,0.00,0.19,65.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,3961.00,262220.00,0.00,0.00,0.19,66.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,2258.00,145776.00,0.00,0.00,0.38,64.56,5668.00,489004.00,1.00,0.02,0.38,86.27,0.00,0.00,0.00,0.00,0.00,0.00,3.02,100.00
nvme0n1,270.00,20412.00,0.00,0.00,3.66,75.60,11547.00,1001012.00,1.00,0.01,0.31,86.69,0.00,0.00,0.00,0.00,0.00,0.00,4.58,100.00
nvme0n1,3991.00,258644.00,0.00,0.00,0.19,64.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3968.00,262132.00,0.00,0.00,0.19,66.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3917.00,261740.00,0.00,0.00,0.20,66.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3969.00,265408.00,0.00,0.00,0.20,66.87,2.00,12.00,1.00,33.33,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,3982.00,262256.00,0.00,0.00,0.19,65.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,4010.00,261200.00,0.00,0.00,0.19,65.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4025.00,263172.00,0.00,0.00,0.19,65.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,1751.00,117836.00,0.00,0.00,0.50,67.30,7248.00,624812.00,0.00,0.00,0.51,86.20,0.00,0.00,0.00,0.00,0.00,0.00,4.57,100.00
nvme0n1,225.00,13892.00,0.00,0.00,4.37,61.74,12253.00,1065056.00,2.00,0.02,0.25,86.92,0.00,0.00,0.00,0.00,0.00,0.00,4.06,100.00
nvme0n1,2618.00,167192.00,0.00,0.00,0.33,63.86,4125.00,362972.00,0.00,0.00,0.33,87.99,0.00,0.00,0.00,0.00,0.00,0.00,2.19,100.00
nvme0n1,3932.00,260708.00,0.00,0.00,0.20,66.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4038.00,259404.00,0.00,0.00,0.19,64.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3943.00,264184.00,0.00,0.00,0.19,67.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,1001.00,67528.00,0.00,0.00,0.20,67.46,9432.00,827608.00,0.00,0.00,4.72,87.74,0.00,0.00,0.00,0.00,0.00,0.00,44.76,99.20
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,3023.00,260224.00,1.00,0.03,16.04,86.08,0.00,0.00,0.00,0.00,0.00,0.00,48.49,26.80
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
