Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1008.48,4193.53,0.00,0.00,0.40,4.16,2.95,289.15,0.35,10.52,253.46,97.86,0.00,1717.70,0.00,0.00,5.44,2093799.13,1.16,2.12
nvme0n1,232.00,15184.00,0.00,0.00,4.29,65.45,2.00,12.00,1.00,33.33,6.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,100.40
nvme0n1,235.00,15020.00,0.00,0.00,4.30,63.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,100.00
nvme0n1,235.00,12620.00,0.00,0.00,4.26,53.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00
nvme0n1,235.00,15272.00,0.00,0.00,4.31,64.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,100.00
nvme0n1,235.00,14708.00,0.00,0.00,4.20,62.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,100.00
nvme0n1,233.00,13224.00,0.00,0.00,4.30,56.76,2.00,12.00,1.00,33.33,6.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,100.00
nvme0n1,235.00,12984.00,0.00,0.00,4.37,55.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,100.00
nvme0n1,234.00,12616.00,0.00,0.00,4.20,53.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,99.60
nvme0n1,233.00,15744.00,0.00,0.00,4.23,67.57,192.00,16384.00,16.00,7.69,3.60,85.33,0.00,0.00,0.00,0.00,0.00,0.00,1.68,100.00
nvme0n1,234.00,14956.00,0.00,0.00,4.43,63.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,100.40
nvme0n1,234.00,13100.00,0.00,0.00,4.22,55.98,3.00,2156.00,25.00,89.29,5.33,718.67,0.00,0.00,0.00,0.00,0.00,0.00,1.01,100.00
nvme0n1,234.00,14448.00,0.00,0.00,4.24,61.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,99.60
nvme0n1,234.00,14792.00,0.00,0.00,4.35,63.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,100.00
nvme0n1,234.00,14440.00,0.00,0.00,4.26,61.71,35.00,1248.00,10.00,22.22,2.83,35.66,0.00,0.00,0.00,0.00,0.00,0.00,1.10,100.40
nvme0n1,229.00,13648.00,0.00,0.00,4.29,59.60,366.00,33080.00,18.00,4.69,3.08,90.38,0.00,0.00,0.00,0.00,0.00,0.00,2.11,100.00
nvme0n1,226.00,12512.00,0.00,0.00,4.43,55.36,358.00,32836.00,61.00,14.56,2.80,91.72,0.00,0.00,0.00,0.00,0.00,0.00,2.01,100.00
nvme0n1,230.00,14176.00,0.00,0.00,4.42,61.63,362.00,33084.00,1.00,0.28,2.75,91.39,0.00,0.00,0.00,0.00,0.00,0.00,2.01,100.00
nvme0n1,231.00,14188.00,0.00,0.00,4.39,61.42,355.00,33124.00,0.00,0.00,2.81,93.31,0.00,0.00,0.00,0.00,0.00,0.00,2.01,100.00
nvme0n1,230.00,16264.00,0.00,0.00,4.28,70.71,365.00,33108.00,0.00,0.00,2.74,90.71,0.00,0.00,0.00,0.00,0.00,0.00,1.98,100.00
nvme0n1,228.00,14296.00,0.00,0.00,4.39,62.70,365.00,33108.00,0.00,0.00,2.73,90.71,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00
nvme0n1,231.00,12556.00,0.00,0.00,4.30,54.35,351.00,32652.00,7.00,1.96,2.84,93.03,0.00,0.00,0.00,0.00,0.00,0.00,2.00,99.60
nvme0n1,227.00,15696.00,0.00,0.00,4.52,69.15,363.00,33232.00,1.00,0.27,2.76,91.55,0.00,0.00,0.00,0.00,0.00,0.00,2.03,100.40
nvme0n1,232.00,13496.00,0.00,0.00,4.24,58.17,364.00,33120.00,0.00,0.00,2.74,90.99,0.00,0.00,0.00,0.00,0.00,0.00,1.98,100.00
nvme0n1,229.00,13208.00,0.00,0.00,4.41,57.68,374.00,33120.00,0.00,0.00,2.67,88.56,0.00,0.00,0.00,0.00,0.00,0.00,2.01,100.00
nvme0n1,229.00,14976.00,0.00,0.00,4.45,65.40,362.00,33120.00,12.00,3.21,2.76,91.49,0.00,0.00,0.00,0.00,0.00,0.00,2.02,100.00
nvme0n1,226.00,15384.00,0.00,0.00,4.42,68.07,368.00,32664.00,69.00,15.79,2.71,88.76,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00
nvme0n1,228.00,14612.00,0.00,0.00,4.37,64.09,370.00,33048.00,17.00,4.39,2.69,89.32,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,231.00,13296.00,0.00,0.00,4.38,57.56,384.00,33148.00,14.00,3.52,2.60,86.32,0.00,0.00,0.00,0.00,0.00,0.00,2.01,100.00
nvme0n1,227.00,15008.00,0.00,0.00,4.44,66.11,369.00,33164.00,22.00,5.63,2.71,89.88,0.00,0.00,0.00,0.00,0.00,0.00,2.01,100.00
