Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1010.05,4349.69,0.00,0.00,0.40,4.31,4.64,448.56,0.40,7.85,161.76,96.68,0.00,1716.04,0.00,0.00,5.44,2093799.13,1.16,2.21
nvme0n1,4289.00,274936.00,0.00,0.00,0.18,64.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4365.00,274064.00,0.00,0.00,0.18,62.79,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4339.00,276136.00,0.00,0.00,0.18,63.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,1343.00,82220.00,0.00,0.00,0.69,61.22,23441.00,2332860.00,96.00,0.41,1.38,99.52,0.00,0.00,0.00,0.00,0.00,0.00,33.19,100.00
nvme0n1,571.00,34476.00,0.00,0.00,1.69,60.38,28739.00,2844940.00,194.00,0.67,3.40,98.99,0.00,0.00,0.00,0.00,0.00,0.00,98.57,100.00
nvme0n1,569.00,34980.00,0.00,0.00,1.69,61.48,28512.00,2850768.00,0.00,0.00,3.42,99.98,0.00,0.00,0.00,0.00,0.00,0.00,98.54,100.00
nvme0n1,3706.00,224016.00,0.00,0.00,0.22,60.45,5554.00,548384.00,591.00,9.62,3.36,98.74,0.00,0.00,0.00,0.00,0.00,0.00,19.49,100.00
nvme0n1,4411.00,268076.00,0.00,0.00,0.18,60.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4349.00,275852.00,0.00,0.00,0.18,63.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4326.00,274096.00,0.00,0.00,0.18,63.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4300.00,275904.00,0.00,0.00,0.18,64.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4288.00,277800.00,0.00,0.00,0.18,64.79,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4381.00,273444.00,0.00,0.00,0.18,62.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4283.00,273272.00,0.00,0.00,0.18,63.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4296.00,274052.00,0.00,0.00,0.18,63.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4320.00,265400.00,0.00,0.00,0.18,61.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4291.00,268468.00,0.00,0.00,0.18,62.57,274.00,2424.00,332.00,54.79,0.07,8.85,0.00,0.00,0.00,0.00,0.00,0.00,0.80,100.00
nvme0n1,4322.00,269176.00,0.00,0.00,0.18,62.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4329.00,273388.00,0.00,0.00,0.18,63.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4336.00,270836.00,0.00,0.00,0.18,62.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4292.00,277860.00,0.00,0.00,0.18,64.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4322.00,274588.00,0.00,0.00,0.18,63.53,2.00,12.00,1.00,33.33,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4331.00,271340.00,0.00,0.00,0.18,62.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4297.00,279180.00,0.00,0.00,0.18,64.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4350.00,273336.00,0.00,0.00,0.18,62.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4343.00,274340.00,0.00,0.00,0.18,63.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4301.00,270080.00,0.00,0.00,0.18,62.79,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4312.00,279084.00,0.00,0.00,0.18,64.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4321.00,277392.00,0.00,0.00,0.18,64.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
