Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1013.08,5183.02,0.00,0.00,0.41,5.12,13.94,1335.43,0.42,2.90,54.68,95.77,0.00,1697.85,0.00,0.00,5.44,2093799.13,1.18,3.23
nvme0n1,4442.00,276024.00,0.00,0.00,0.18,62.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4340.00,273528.00,0.00,0.00,0.18,63.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4413.00,271080.00,0.00,0.00,0.18,61.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4322.00,274968.00,0.00,0.00,0.18,63.62,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4437.00,278508.00,0.00,0.00,0.18,62.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4406.00,273968.00,0.00,0.00,0.18,62.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3059.00,193040.00,0.00,0.00,0.28,63.11,9766.00,1002636.00,0.00,0.00,0.24,102.67,0.00,0.00,0.00,0.00,0.00,0.00,3.14,100.00
nvme0n1,550.00,35456.00,0.00,0.00,1.76,64.47,27807.00,2865584.00,1.00,0.00,2.94,103.05,0.00,0.00,0.00,0.00,0.00,0.00,82.64,100.00
nvme0n1,566.00,33652.00,0.00,0.00,1.71,59.46,27469.00,2829644.00,3.00,0.01,3.53,103.01,0.00,0.00,0.00,0.00,0.00,0.00,98.06,100.00
nvme0n1,2115.00,131700.00,0.00,0.00,0.42,62.27,16515.00,1702436.00,0.00,0.00,3.48,103.08,0.00,0.00,0.00,0.00,0.00,0.00,58.41,100.00
nvme0n1,4312.00,279556.00,0.00,0.00,0.18,64.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4419.00,279788.00,0.00,0.00,0.18,63.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4431.00,280504.00,0.00,0.00,0.18,63.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4403.00,279932.00,0.00,0.00,0.18,63.58,2.00,16.00,2.00,50.00,0.50,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4364.00,281640.00,0.00,0.00,0.18,64.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4365.00,281192.00,0.00,0.00,0.18,64.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4389.00,273900.00,0.00,0.00,0.18,62.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4404.00,280052.00,0.00,0.00,0.18,63.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4399.00,275452.00,0.00,0.00,0.18,62.62,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4449.00,271220.00,0.00,0.00,0.17,60.96,2.00,8.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4465.00,271888.00,0.00,0.00,0.17,60.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4321.00,282276.00,0.00,0.00,0.18,65.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4361.00,284328.00,0.00,0.00,0.18,65.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4347.00,277344.00,0.00,0.00,0.18,63.80,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4386.00,275004.00,0.00,0.00,0.18,62.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4398.00,277936.00,0.00,0.00,0.18,63.20,1.00,2048.00,0.00,0.00,1.00,2048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4376.00,273240.00,0.00,0.00,0.18,62.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4358.00,278624.00,0.00,0.00,0.18,63.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4341.00,281120.00,0.00,0.00,0.18,64.76,2.00,16.00,2.00,50.00,0.50,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
