Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1009.86,4328.73,0.00,0.00,0.40,4.29,4.50,433.93,0.39,8.04,166.88,96.52,0.00,1716.32,0.00,0.00,5.44,2093799.13,1.16,2.19
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,4.00,352.00,84.00,95.45,7.50,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,2.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,44.00,2500.00,0.00,0.00,7.36,56.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,33.20
nvme0n1,138.00,8972.00,0.00,0.00,7.38,65.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,99.20
nvme0n1,154.00,9852.00,0.00,0.00,6.45,63.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,100.40
nvme0n1,236.00,12776.00,0.00,0.00,4.32,54.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,100.00
nvme0n1,235.00,13636.00,0.00,0.00,4.19,58.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,100.00
nvme0n1,235.00,14792.00,0.00,0.00,4.24,62.94,2.00,12.00,1.00,33.33,6.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,100.00
nvme0n1,235.00,14040.00,0.00,0.00,4.25,59.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00
nvme0n1,234.00,16680.00,0.00,0.00,4.23,71.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,100.40
nvme0n1,234.00,15268.00,0.00,0.00,4.24,65.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,99.60
nvme0n1,235.00,14044.00,0.00,0.00,4.20,59.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,100.00
nvme0n1,234.00,13944.00,0.00,0.00,4.21,59.59,2.00,12.00,1.00,33.33,6.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,100.00
nvme0n1,235.00,14544.00,0.00,0.00,4.19,61.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,100.00
nvme0n1,236.00,13380.00,0.00,0.00,4.18,56.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,100.00
nvme0n1,235.00,16188.00,0.00,0.00,4.23,68.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,100.00
nvme0n1,236.00,11880.00,0.00,0.00,4.21,50.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,100.00
nvme0n1,218.00,14724.00,0.00,0.00,4.26,67.54,124.00,12640.00,4.00,3.12,4.77,101.94,0.00,0.00,0.00,0.00,0.00,0.00,1.52,100.00
nvme0n1,228.00,15608.00,0.00,0.00,4.32,68.46,319.00,33236.00,3.00,0.93,3.14,104.19,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.40
nvme0n1,232.00,12968.00,0.00,0.00,4.30,55.90,308.00,33024.00,0.00,0.00,3.23,107.22,0.00,0.00,0.00,0.00,0.00,0.00,1.99,99.60
nvme0n1,231.00,15272.00,0.00,0.00,4.26,66.11,327.00,33092.00,0.00,0.00,3.05,101.20,0.00,0.00,0.00,0.00,0.00,0.00,1.98,100.00
nvme0n1,229.00,16696.00,0.00,0.00,4.31,72.91,319.00,33220.00,0.00,0.00,3.14,104.14,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
nvme0n1,231.00,14144.00,0.00,0.00,4.27,61.23,314.00,32724.00,18.00,5.42,3.18,104.22,0.00,0.00,0.00,0.00,0.00,0.00,1.99,100.00
