Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1009.64,4874.62,0.00,0.00,0.41,4.83,10.67,1022.00,0.42,3.76,71.11,95.82,0.00,1700.33,0.00,0.00,5.44,2093799.13,1.17,3.09
nvme0n1,4042.00,263840.00,0.00,0.00,0.19,65.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4021.00,267928.00,0.00,0.00,0.19,66.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4050.00,262028.00,0.00,0.00,0.19,64.70,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4042.00,262280.00,0.00,0.00,0.19,64.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4049.00,266028.00,0.00,0.00,0.19,65.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4073.00,269196.00,0.00,0.00,0.19,66.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4109.00,271540.00,0.00,0.00,0.19,66.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4023.00,266568.00,0.00,0.00,0.19,66.26,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4086.00,276804.00,0.00,0.00,0.19,67.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4079.00,269016.00,0.00,0.00,0.19,65.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4079.00,272088.00,0.00,0.00,0.19,66.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4147.00,267772.00,0.00,0.00,0.19,64.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4027.00,271652.00,0.00,0.00,0.19,67.46,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4073.00,264784.00,0.00,0.00,0.19,65.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4091.00,270264.00,0.00,0.00,0.19,66.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4049.00,266572.00,0.00,0.00,0.19,65.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4059.00,271984.00,0.00,0.00,0.19,67.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3953.00,258984.00,0.00,0.00,0.20,65.52,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,3993.00,262464.00,0.00,0.00,0.19,65.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3947.00,260616.00,0.00,0.00,0.20,66.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3902.00,262756.00,0.00,0.00,0.20,67.34,6.00,24.00,0.00,0.00,0.17,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,3942.00,259564.00,0.00,0.00,0.19,65.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,100.00
nvme0n1,906.00,59316.00,0.00,0.00,0.95,65.47,9681.00,867136.00,3.00,0.03,0.28,89.57,0.00,0.00,0.00,0.00,0.00,0.00,3.54,100.00
nvme0n1,100.00,5052.00,0.00,0.00,9.94,50.52,11459.00,1037164.00,4.00,0.03,0.37,90.51,0.00,0.00,0.00,0.00,0.00,0.00,5.21,99.60
nvme0n1,123.00,8324.00,0.00,0.00,8.04,67.67,11898.00,1064520.00,0.00,0.00,0.31,89.47,0.00,0.00,0.00,0.00,0.00,0.00,4.71,100.40
nvme0n1,212.00,15248.00,0.00,0.00,4.63,71.92,11969.00,1081532.00,2.00,0.02,0.28,90.36,0.00,0.00,0.00,0.00,0.00,0.00,4.32,100.00
nvme0n1,195.00,11916.00,0.00,0.00,5.07,61.11,11966.00,1077880.00,1.00,0.01,0.20,90.08,0.00,0.00,0.00,0.00,0.00,0.00,3.42,99.60
nvme0n1,116.00,8468.00,0.00,0.00,8.57,73.00,11794.00,1059144.00,3.00,0.03,0.29,89.80,0.00,0.00,0.00,0.00,0.00,0.00,4.44,100.00
nvme0n1,101.00,6576.00,0.00,0.00,9.83,65.11,11697.00,1050684.00,0.00,0.00,0.60,89.83,0.00,0.00,0.00,0.00,0.00,0.00,8.06,100.00
