Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1013.63,5233.00,0.00,0.00,0.41,5.16,14.55,1392.78,0.42,2.78,52.47,95.75,0.00,1697.44,0.00,0.00,5.44,2093799.13,1.18,3.25
nvme0n1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nvme0n1,739.00,44772.00,0.00,0.00,0.34,60.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,29.60
nvme0n1,3969.00,255264.00,0.00,0.00,0.20,64.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4397.00,273508.00,0.00,0.00,0.18,62.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4351.00,276588.00,0.00,0.00,0.18,63.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4357.00,268084.00,0.00,0.00,0.18,61.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4397.00,268120.00,0.00,0.00,0.18,60.98,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4333.00,275468.00,0.00,0.00,0.18,63.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4362.00,280644.00,0.00,0.00,0.18,64.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4324.00,276372.00,0.00,0.00,0.18,63.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4362.00,273960.00,0.00,0.00,0.18,62.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4386.00,270808.00,0.00,0.00,0.18,61.74,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4219.00,282440.00,0.00,0.00,0.19,66.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4377.00,270556.00,0.00,0.00,0.18,61.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,954.00,60136.00,0.00,0.00,1.00,63.04,9769.00,1013952.00,0.00,0.00,0.40,103.79,0.00,0.00,0.00,0.00,0.00,0.00,4.88,100.00
nvme0n1,1347.00,81872.00,0.00,0.00,0.69,60.78,21750.00,2251384.00,0.00,0.00,2.16,103.51,0.00,0.00,0.00,0.00,0.00,0.00,47.88,100.00
nvme0n1,4363.00,263280.00,0.00,0.00,0.18,60.34,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4285.00,271792.00,0.00,0.00,0.18,63.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4300.00,269464.00,0.00,0.00,0.18,62.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4313.00,271076.00,0.00,0.00,0.18,62.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4320.00,267408.00,0.00,0.00,0.18,61.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4217.00,277124.00,0.00,0.00,0.19,65.72,3.00,2064.00,2.00,40.00,0.33,688.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4287.00,273936.00,0.00,0.00,0.18,63.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4349.00,270936.00,0.00,0.00,0.18,62.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4310.00,270972.00,0.00,0.00,0.18,62.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4270.00,266076.00,0.00,0.00,0.18,62.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4280.00,277812.00,0.00,0.00,0.18,64.91,2.00,12.00,1.00,33.33,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4393.00,270504.00,0.00,0.00,0.18,61.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4340.00,271104.00,0.00,0.00,0.18,62.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
