Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1008.48,4201.67,0.00,0.00,0.40,4.17,2.98,291.35,0.35,10.50,251.30,97.78,0.00,1717.47,0.00,0.00,5.44,2093799.13,1.16,2.13
nvme0n1,2118.00,138172.00,0.00,0.00,0.41,65.24,5904.00,544156.00,4.00,0.07,0.38,92.17,0.00,0.00,0.00,0.00,0.00,0.00,3.09,100.00
nvme0n1,103.00,6692.00,0.00,0.00,9.72,64.97,11282.00,1041600.00,5.00,0.04,0.73,92.32,0.00,0.00,0.00,0.00,0.00,0.00,9.21,100.00
nvme0n1,93.00,6860.00,0.00,0.00,10.87,73.76,11094.00,1023020.00,1.00,0.01,0.31,92.21,0.00,0.00,0.00,0.00,0.00,0.00,4.50,100.00
nvme0n1,126.00,8512.00,0.00,0.00,7.80,67.56,11602.00,1078736.00,2.00,0.02,0.22,92.98,0.00,0.00,0.00,0.00,0.00,0.00,3.55,100.00
nvme0n1,263.00,14168.00,0.00,0.00,3.79,53.87,11664.00,1082852.00,4.00,0.03,0.27,92.84,0.00,0.00,0.00,0.00,0.00,0.00,4.12,100.00
nvme0n1,114.00,6008.00,0.00,0.00,8.63,52.70,11907.00,1072628.00,529.00,4.25,0.42,90.08,0.00,0.00,0.00,0.00,0.00,0.00,6.01,100.00
nvme0n1,104.00,6340.00,0.00,0.00,9.65,60.96,11482.00,1038972.00,507.00,4.23,0.37,90.49,0.00,0.00,0.00,0.00,0.00,0.00,5.21,100.00
nvme0n1,107.00,6096.00,0.00,0.00,9.19,56.97,11807.00,1058888.00,480.00,3.91,0.58,89.68,0.00,0.00,0.00,0.00,0.00,0.00,7.86,100.00
nvme0n1,996.00,59504.00,0.00,0.00,0.96,59.74,9008.00,813236.00,379.00,4.04,0.26,90.28,0.00,0.00,0.00,0.00,0.00,0.00,3.27,100.00
nvme0n1,4022.00,256664.00,0.00,0.00,0.19,63.82,32.00,3896.00,942.00,96.71,0.66,121.75,0.00,0.00,0.00,0.00,0.00,0.00,0.81,100.00
nvme0n1,3993.00,255104.00,0.00,0.00,0.19,63.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4014.00,256608.00,0.00,0.00,0.19,63.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4006.00,259056.00,0.00,0.00,0.20,64.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4039.00,253520.00,0.00,0.00,0.19,62.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,4017.00,253196.00,0.00,0.00,0.19,63.03,2.00,12.00,1.00,33.33,2.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3997.00,255328.00,0.00,0.00,0.20,63.88,1.00,2048.00,0.00,0.00,1.00,2048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4003.00,250160.00,0.00,0.00,0.19,62.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3951.00,261772.00,0.00,0.00,0.20,66.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3957.00,256136.00,0.00,0.00,0.20,64.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.40
nvme0n1,4009.00,252156.00,0.00,0.00,0.19,62.90,2.00,16.00,2.00,50.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,99.60
nvme0n1,3968.00,259144.00,0.00,0.00,0.20,65.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3940.00,254700.00,0.00,0.00,0.20,64.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3956.00,259164.00,0.00,0.00,0.20,65.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.40
nvme0n1,3965.00,255924.00,0.00,0.00,0.20,64.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3930.00,253724.00,0.00,0.00,0.20,64.56,2.00,12.00,1.00,33.33,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,3884.00,250156.00,0.00,0.00,0.20,64.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,3938.00,250116.00,0.00,0.00,0.20,63.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,100.00
nvme0n1,3900.00,254952.00,0.00,0.00,0.20,65.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,99.60
nvme0n1,3922.00,256428.00,0.00,0.00,0.20,65.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.40
