Device,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,aqu-sz,%util
nvme0n1,1012.60,5139.26,0.00,0.00,0.41,5.08,13.47,1291.40,0.42,2.99,56.54,95.84,0.00,1698.21,0.00,0.00,5.44,2093799.13,1.18,3.21
nvme0n1,4240.00,275636.00,0.00,0.00,0.19,65.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4194.00,273612.00,0.00,0.00,0.19,65.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4235.00,271356.00,0.00,0.00,0.19,64.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,99.60
nvme0n1,4178.00,272012.00,0.00,0.00,0.19,65.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4198.00,271780.00,0.00,0.00,0.19,64.74,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.40
nvme0n1,4204.00,268192.00,0.00,0.00,0.19,63.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4260.00,274964.00,0.00,0.00,0.18,64.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,99.60
nvme0n1,4261.00,271492.00,0.00,0.00,0.18,63.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.40
nvme0n1,4308.00,267396.00,0.00,0.00,0.18,62.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4228.00,270044.00,0.00,0.00,0.19,63.87,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4264.00,269872.00,0.00,0.00,0.18,63.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,2312.00,148580.00,0.00,0.00,0.38,64.26,15548.00,1542368.00,0.00,0.00,0.51,99.20,0.00,0.00,0.00,0.00,0.00,0.00,8.88,100.00
nvme0n1,556.00,35284.00,0.00,0.00,1.74,63.46,28448.00,2817192.00,0.00,0.00,3.29,99.03,0.00,0.00,0.00,0.00,0.00,0.00,94.62,99.60
nvme0n1,550.00,33944.00,0.00,0.00,1.75,61.72,29023.00,2856704.00,1.00,0.00,3.32,98.43,0.00,0.00,0.00,0.00,0.00,0.00,97.23,100.40
nvme0n1,2891.00,178048.00,0.00,0.00,0.29,61.59,10574.00,1040804.00,2.00,0.02,3.34,98.43,0.00,0.00,0.00,0.00,0.00,0.00,36.17,100.00
nvme0n1,4172.00,267656.00,0.00,0.00,0.19,64.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4182.00,268016.00,0.00,0.00,0.19,64.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4164.00,271180.00,0.00,0.00,0.19,65.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4176.00,265292.00,0.00,0.00,0.19,63.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4223.00,263916.00,0.00,0.00,0.18,62.49,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4202.00,268820.00,0.00,0.00,0.19,63.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4174.00,267352.00,0.00,0.00,0.19,64.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4142.00,265280.00,0.00,0.00,0.19,64.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4158.00,268820.00,0.00,0.00,0.19,64.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4202.00,262664.00,0.00,0.00,0.19,62.51,2.00,12.00,1.00,33.33,0.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
nvme0n1,4172.00,273712.00,0.00,0.00,0.19,65.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,99.60
nvme0n1,4197.00,270392.00,0.00,0.00,0.19,64.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.40
nvme0n1,4222.00,267504.00,0.00,0.00,0.19,63.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,100.00
nvme0n1,4235.00,269576.00,0.00,0.00,0.18,63.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.00
