[-5480.0347],"{'qw': 2.0, 'ab': 5.0, 'wa': 1.0, 'ic': 4.0, 'ps': 1.0}",[32372.275    519.9655]
[-5450.6553],"{'qw': 3.0, 'ab': 4.0, 'wa': 1.0, 'ic': 3.0, 'ps': 2.0}",[44378.758     549.34485]
[-5426.241],"{'qw': 5.0, 'ab': 3.0, 'wa': 1.0, 'ic': 3.0, 'ps': 2.0}",[46256.137    573.7586]
[-5537.6553],"{'qw': 5.0, 'ab': 5.0, 'wa': 0.0, 'ic': 3.0, 'ps': 1.0}",[27446.207     462.34482]
[-5224.8965],"{'qw': 5.0, 'ab': 2.0, 'wa': 0.0, 'ic': 3.0, 'ps': 4.0}",[58294.9       775.10345]
[-5302.586],"{'qw': 2.0, 'ab': 7.0, 'wa': 1.0, 'ic': 3.0, 'ps': 4.0}",[49812.69     697.4138]
[-5450.207],"{'qw': 1.0, 'ab': 2.0, 'wa': 0.0, 'ic': 2.0, 'ps': 3.0}",[36086.9      549.7931]
[-5219.1377],"{'qw': 5.0, 'ab': 0.0, 'wa': 1.0, 'ic': 2.0, 'ps': 1.0}",[58925.38      780.86206]
[-5679.8623],"{'qw': 2.0, 'ab': 2.0, 'wa': 0.0, 'ic': 2.0, 'ps': 2.0}",[21600.965     320.13794]
[-5588.6206],"{'qw': 5.0, 'ab': 4.0, 'wa': 1.0, 'ic': 4.0, 'ps': 2.0}",[30426.621    411.3793]
[-5265.586],"{'qw': 6.0, 'ab': 1.0, 'wa': 1.0, 'ic': 3.0, 'ps': 1.0}",[53538.758    734.4138]
[-1204.3447],"{'qw': 1.0, 'ab': 7.0, 'wa': 1.0, 'ic': 3.0, 'ps': 0.0}",[324415.2      4795.6553]
[-1380.1035],"{'qw': 5.0, 'ab': 6.0, 'wa': 1.0, 'ic': 3.0, 'ps': 4.0}",[329070.34     4619.8965]
[-5573.0347],"{'qw': 5.0, 'ab': 7.0, 'wa': 0.0, 'ic': 1.0, 'ps': 1.0}",[24005.242    426.9655]
[-5188.3105],"{'qw': 6.0, 'ab': 6.0, 'wa': 1.0, 'ic': 0.0, 'ps': 1.0}",[60566.484     811.68964]
[-5618.759],"{'qw': 5.0, 'ab': 6.0, 'wa': 0.0, 'ic': 2.0, 'ps': 2.0}",[27443.861    381.2414]
[-5669.6206],"{'qw': 2.0, 'ab': 7.0, 'wa': 1.0, 'ic': 1.0, 'ps': 2.0}",[23270.896    330.3793]
[-5281.1035],"{'qw': 5.0, 'ab': 4.0, 'wa': 1.0, 'ic': 5.0, 'ps': 1.0}",[51035.723     718.89655]
[-1212.6553],"{'qw': 3.0, 'ab': 3.0, 'wa': 0.0, 'ic': 3.0, 'ps': 0.0}",[320931.6      4787.3447]
[-1286.5864],"{'qw': 3.0, 'ab': 5.0, 'wa': 0.0, 'ic': 3.0, 'ps': 3.0}",[326002.75     4713.4136]
[-5312.1035],"{'qw': 6.0, 'ab': 6.0, 'wa': 0.0, 'ic': 1.0, 'ps': 1.0}",[49009.242     687.89655]
