[-49501.45],"{'qw': 1.0, 'ab': 6.0, 'wa': 1.0, 'ic': 1.0, 'ps': 1.0}",[1994.2069   498.55173]
[-49750.484],"{'qw': 6.0, 'ab': 1.0, 'wa': 1.0, 'ic': 4.0, 'ps': 2.0}",[998.069   249.51724]
[-49750.758],"{'qw': 2.0, 'ab': 5.0, 'wa': 0.0, 'ic': 3.0, 'ps': 3.0}",[996.9655  249.24138]
[-49750.516],"{'qw': 5.0, 'ab': 5.0, 'wa': 1.0, 'ic': 3.0, 'ps': 3.0}",[997.931   249.48276]
[-49501.07],"{'qw': 4.0, 'ab': 1.0, 'wa': 1.0, 'ic': 4.0, 'ps': 1.0}",[1995.7241   498.93103]
[141169.69],"{'qw': 6.0, 'ab': 4.0, 'wa': 1.0, 'ic': 1.0, 'ps': 0.0}",[764678.75 191169.69]
[150434.48],"{'qw': 3.0, 'ab': 6.0, 'wa': 1.0, 'ic': 1.0, 'ps': 3.0}",[801737.94 200434.48]
[-49501.758],"{'qw': 2.0, 'ab': 6.0, 'wa': 1.0, 'ic': 1.0, 'ps': 1.0}",[1992.9656  498.2414]
[-49501.484],"{'qw': 2.0, 'ab': 5.0, 'wa': 1.0, 'ic': 4.0, 'ps': 3.0}",[1994.069    498.51724]
[-49501.31],"{'qw': 2.0, 'ab': 0.0, 'wa': 0.0, 'ic': 2.0, 'ps': 3.0}",[1994.7587   498.68967]
[-49501.242],"{'qw': 1.0, 'ab': 7.0, 'wa': 1.0, 'ic': 2.0, 'ps': 3.0}",[1995.0344  498.7586]
[146375.86],"{'qw': 4.0, 'ab': 4.0, 'wa': 0.0, 'ic': 2.0, 'ps': 0.0}",[785503.44 196375.86]
[-49750.965],"{'qw': 3.0, 'ab': 5.0, 'wa': 0.0, 'ic': 5.0, 'ps': 2.0}",[996.13794 249.03448]
[-49750.38],"{'qw': 2.0, 'ab': 1.0, 'wa': 0.0, 'ic': 0.0, 'ps': 2.0}",[998.4828 249.6207]
[-49750.1],"{'qw': 5.0, 'ab': 5.0, 'wa': 0.0, 'ic': 2.0, 'ps': 2.0}",[999.5862  249.89655]
[-49750.793],"{'qw': 4.0, 'ab': 2.0, 'wa': 1.0, 'ic': 1.0, 'ps': 3.0}",[996.8276 249.2069]
[153688.55],"{'qw': 5.0, 'ab': 1.0, 'wa': 1.0, 'ic': 4.0, 'ps': 0.0}",[814754.2  203688.55]
[146572.77],"{'qw': 2.0, 'ab': 1.0, 'wa': 1.0, 'ic': 1.0, 'ps': 4.0}",[786291.06 196572.77]
[145809.28],"{'qw': 4.0, 'ab': 7.0, 'wa': 0.0, 'ic': 4.0, 'ps': 0.0}",[783237.1  195809.28]
[156196.66],"{'qw': 1.0, 'ab': 1.0, 'wa': 0.0, 'ic': 3.0, 'ps': 3.0}",[824786.6  206196.66]
[139091.83],"{'qw': 3.0, 'ab': 2.0, 'wa': 1.0, 'ic': 2.0, 'ps': 3.0}",[756367.3  189091.83]
[147670.77],"{'qw': 4.0, 'ab': 3.0, 'wa': 1.0, 'ic': 5.0, 'ps': 3.0}",[790683.06 197670.77]
[-49501.414],"{'qw': 3.0, 'ab': 1.0, 'wa': 1.0, 'ic': 1.0, 'ps': 1.0}",[1994.3448  498.5862]
[-49751.242],"{'qw': 6.0, 'ab': 1.0, 'wa': 0.0, 'ic': 4.0, 'ps': 2.0}",[995.0345  248.75862]
[-49750.62],"{'qw': 4.0, 'ab': 3.0, 'wa': 0.0, 'ic': 5.0, 'ps': 4.0}",[997.5172 249.3793]
[-49500.793],"{'qw': 4.0, 'ab': 5.0, 'wa': 1.0, 'ic': 2.0, 'ps': 1.0}",[1996.8276  499.2069]
[-49751.207],"{'qw': 1.0, 'ab': 7.0, 'wa': 1.0, 'ic': 0.0, 'ps': 2.0}",[995.1724 248.7931]
[-49750.758],"{'qw': 5.0, 'ab': 2.0, 'wa': 0.0, 'ic': 1.0, 'ps': 3.0}",[996.9655  249.24138]
[-49750.656],"{'qw': 5.0, 'ab': 5.0, 'wa': 1.0, 'ic': 3.0, 'ps': 4.0}",[997.37933 249.34483]
[-49751.242],"{'qw': 2.0, 'ab': 3.0, 'wa': 1.0, 'ic': 3.0, 'ps': 3.0}",[995.0345  248.75862]
[-49750.83],"{'qw': 3.0, 'ab': 2.0, 'wa': 1.0, 'ic': 2.0, 'ps': 4.0}",[996.68964 249.17241]
[130479.41],"{'qw': 1.0, 'ab': 3.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[721917.6 180479.4]
[152603.86],"{'qw': 5.0, 'ab': 6.0, 'wa': 0.0, 'ic': 5.0, 'ps': 0.0}",[810415.44 202603.86]
[147059.72],"{'qw': 1.0, 'ab': 4.0, 'wa': 0.0, 'ic': 1.0, 'ps': 0.0}",[788238.9  197059.72]
[151121.06],"{'qw': 3.0, 'ab': 1.0, 'wa': 1.0, 'ic': 2.0, 'ps': 4.0}",[804484.25 201121.06]
[139525.66],"{'qw': 3.0, 'ab': 6.0, 'wa': 1.0, 'ic': 1.0, 'ps': 4.0}",[758102.6  189525.66]
[142863.62],"{'qw': 6.0, 'ab': 4.0, 'wa': 0.0, 'ic': 2.0, 'ps': 4.0}",[771454.5  192863.62]
[140284.17],"{'qw': 4.0, 'ab': 5.0, 'wa': 1.0, 'ic': 3.0, 'ps': 3.0}",[761136.8  190284.17]
[-49501.55],"{'qw': 4.0, 'ab': 2.0, 'wa': 0.0, 'ic': 0.0, 'ps': 1.0}",[1993.7931   498.44827]
[-49501.207],"{'qw': 4.0, 'ab': 1.0, 'wa': 0.0, 'ic': 3.0, 'ps': 3.0}",[1995.1724  498.7931]
[-49501.586],"{'qw': 4.0, 'ab': 3.0, 'wa': 0.0, 'ic': 4.0, 'ps': 1.0}",[1993.6552  498.4138]
[-49501.55],"{'qw': 6.0, 'ab': 6.0, 'wa': 0.0, 'ic': 3.0, 'ps': 4.0}",[1993.7931   498.44827]
