[-45852.312],"{'qw': 2.0, 'ab': 1.0, 'wa': 0.0, 'ic': 0.0, 'ps': 0.0}",[266694.9      4147.6895]
[-44196.93],"{'qw': 1.0, 'ab': 7.0, 'wa': 0.0, 'ic': 5.0, 'ps': 0.0}",[455274.47    5803.069]
[-43903.83],"{'qw': 2.0, 'ab': 6.0, 'wa': 0.0, 'ic': 5.0, 'ps': 0.0}",[485148.12     6096.1724]
[-43885.965],"{'qw': 6.0, 'ab': 7.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[483088.28     6114.0347]
[-44422.55],"{'qw': 6.0, 'ab': 4.0, 'wa': 0.0, 'ic': 5.0, 'ps': 0.0}",[431051.72    5577.448]
[-45959.45],"{'qw': 4.0, 'ab': 3.0, 'wa': 0.0, 'ic': 2.0, 'ps': 0.0}",[310582.34     4040.5518]
[-44276.723],"{'qw': 4.0, 'ab': 5.0, 'wa': 0.0, 'ic': 0.0, 'ps': 0.0}",[424159.3     5723.276]
[-45620.656],"{'qw': 1.0, 'ab': 4.0, 'wa': 0.0, 'ic': 1.0, 'ps': 0.0}",[276420.8      4379.3447]
[-43548.902],"{'qw': 6.0, 'ab': 7.0, 'wa': 1.0, 'ic': 5.0, 'ps': 0.0}",[502509.03    6451.098]
[-43424.035],"{'qw': 4.0, 'ab': 3.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[522116.8      6575.9653]
[-43924.414],"{'qw': 6.0, 'ab': 0.0, 'wa': 0.0, 'ic': 1.0, 'ps': 0.0}",[487201.78     6075.5864]
[-43891.863],"{'qw': 1.0, 'ab': 2.0, 'wa': 1.0, 'ic': 3.0, 'ps': 0.0}",[486272.4      6108.1377]
[-44308.9],"{'qw': 1.0, 'ab': 5.0, 'wa': 1.0, 'ic': 5.0, 'ps': 0.0}",[435970.47     5691.1035]
[-45916.344],"{'qw': 4.0, 'ab': 5.0, 'wa': 0.0, 'ic': 5.0, 'ps': 0.0}",[270422.06     4083.6553]
